"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"전라남도 보성군 벌교읍(4678025300)","10,733","10,733","315","708","629","484","991","1,680","2,314","1,991","1,335","278","8","5,246","5,246","152","370","363","260","552","931","1,181","920","459","56","2","5,487","5,487","163","338","266","224","439","749","1,133","1,071","876","222","6"
"전라남도 보성군 노동면(4678031000)","1,066","1,066","19","38","47","45","71","155","262","196","185","48","0","525","525","13","23","28","21","40","104","137","94","55","10","0","541","541","6","15","19","24","31","51","125","102","130","38","0"
"전라남도 보성군 미력면(4678032000)","1,314","1,314","26","49","74","52","86","212","320","242","212","41","0","667","667","13","31","41","25","52","130","185","120","64","6","0","647","647","13","18","33","27","34","82","135","122","148","35","0"
"전라남도 보성군 겸백면(4678033000)","1,069","1,069","22","42","41","34","71","169","235","212","200","42","1","538","538","10","26","23","20","43","102","148","96","61","9","0","531","531","12","16","18","14","28","67","87","116","139","33","1"
"전라남도 보성군 율어면(4678034000)","1,096","1,096","15","55","43","46","77","167","258","203","203","29","0","557","557","9","30","23","27","46","116","142","106","53","5","0","539","539","6","25","20","19","31","51","116","97","150","24","0"
"전라남도 보성군 복내면(4678035000)","1,506","1,506","33","62","68","59","95","201","383","292","243","70","0","724","724","12","30","33","27","58","126","214","145","67","12","0","782","782","21","32","35","32","37","75","169","147","176","58","0"
"전라남도 보성군 문덕면(4678036000)","906","906","15","59","48","36","60","162","216","146","132","31","1","468","468","5","28","24","24","30","110","123","71","46","7","0","438","438","10","31","24","12","30","52","93","75","86","24","1"
"전라남도 보성군 조성면(4678037000)","3,298","3,298","73","124","134","147","239","495","771","684","518","110","3","1,594","1,594","33","61","87","85","150","296","397","301","165","19","0","1,704","1,704","40","63","47","62","89","199","374","383","353","91","3"
"전라남도 보성군 득량면(4678038000)","2,470","2,470","39","87","100","98","185","357","631","500","371","99","3","1,236","1,236","21","43","68","57","110","225","340","238","111","23","0","1,234","1,234","18","44","32","41","75","132","291","262","260","76","3"
"전라남도 보성군 득량면예당출장소(4678038500)","1,098","1,098","36","65","53","73","83","174","252","204","134","24","0","526","526","19","37","25","42","49","95","120","102","33","4","0","572","572","17","28","28","31","34","79","132","102","101","20","0"
"전라남도 보성군 회천면(4678039000)","2,847","2,847","61","117","130","139","211","430","738","538","398","85","0","1,403","1,403","30","55","72","81","112","246","394","264","135","14","0","1,444","1,444","31","62","58","58","99","184","344","274","263","71","0"
"전라남도 보성군 웅치면(4678040000)","1,014","1,014","18","19","42","42","63","138","245","218","183","43","3","513","513","11","10","28","26","39","84","133","110","62","10","0","501","501","7","9","14","16","24","54","112","108","121","33","3"
"전라남도 화순군 (4679000000)","60,215","60,215","2,443","4,713","5,610","4,750","6,303","10,880","11,867","7,415","5,270","942","22","29,857","29,857","1,276","2,450","2,951","2,463","3,197","5,785","6,379","3,507","1,643","202","4","30,358","30,358","1,167","2,263","2,659","2,287","3,106","5,095","5,488","3,908","3,627","740","18"
"전라남도 화순군 화순읍(4679025000)","38,987","38,987","2,070","3,980","4,590","3,699","4,941","7,518","6,204","3,537","2,124","314","10","19,048","19,048","1,081","2,067","2,379","1,878","2,384","3,792","3,124","1,548","719","75","1","19,939","19,939","989","1,913","2,211","1,821","2,557","3,726","3,080","1,989","1,405","239","9"
"전라남도 화순군 화순읍민원출장소(4679025100)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"전라남도 화순군 한천면(4679031000)","907","907","18","25","46","44","69","165","228","182","111","19","0","480","480","7","14","25","24","45","99","135","92","32","7","0","427","427","11","11","21","20","24","66","93","90","79","12","0"
"전라남도 화순군 한천면영외출장소(4679031500)","399","399","3","9","8","7","28","60","100","92","86","6","0","193","193","1","7","5","5","16","32","54","45","28","0","0","206","206","2","2","3","2","12","28","46","47","58","6","0"
"전라남도 화순군 춘양면(4679032000)","1,642","1,642","21","54","83","72","96","226","441","326","257","61","5","859","859","13","30","42","38","62","143","273","164","80","13","1","783","783","8","24","41","34","34","83","168","162","177","48","4"
"전라남도 화순군 청풍면(4679033000)","952","952","7","21","40","24","43","156","259","172","179","51","0","490","490","5","11","23","17","29","102","153","92","49","9","0","462","462","2","10","17","7","14","54","106","80","130","42","0"
"전라남도 화순군 이양면(4679034000)","1,675","1,675","31","25","83","77","92","246","450","338","257","75","1","845","845","14","15","51","45","58","153","262","167","67","13","0","830","830","17","10","32","32","34","93","188","171","190","62","1"
"전라남도 화순군 능주면(4679035000)","2,846","2,846","74","163","191","170","258","432","703","473","312","68","2","1,401","1,401","32","79","108","90","150","239","365","222","105","9","2","1,445","1,445","42","84","83","80","108","193","338","251","207","59","0"
"전라남도 화순군 도곡면(4679036000)","2,695","2,695","64","102","140","153","210","448","701","475","319","81","2","1,390","1,390","35","48","83","88","125","267","391","250","86","17","0","1,305","1,305","29","54","57","65","85","181","310","225","233","64","2"
"전라남도 화순군 도암면(4679037000)","1,330","1,330","17","49","48","64","68","195","373","242","238","36","0","697","697","10","27","31","31","42","117","232","121","75","11","0","633","633","7","22","17","33","26","78","141","121","163","25","0"
"전라남도 화순군 이서면(4679038000)","934","934","17","35","34","43","53","147","256","164","154","31","0","476","476","8","17","17","20","30","87","153","89","47","8","0","458","458","9","18","17","23","23","60","103","75","107","23","0"
"전라남도 화순군 백아면(4679039500)","1,469","1,469","18","57","44","56","63","215","401","309","263","43","0","753","753","11","35","22","35","34","137","233","160","78","8","0","716","716","7","22","22","21","29","78","168","149","185","35","0"
"전라남도 화순군 동복면(4679040000)","1,453","1,453","19","44","61","66","78","206","402","276","257","44","0","693","693","6","21","31","39","49","118","231","123","66","9","0","760","760","13","23","30","27","29","88","171","153","191","35","0"
"전라남도 화순군 사평면(4679041500)","2,012","2,012","39","52","95","117","109","327","570","346","308","48","1","1,040","1,040","24","34","49","64","65","194","330","172","96","12","0","972","972","15","18","46","53","44","133","240","174","212","36","1"
"전라남도 화순군 동면(4679042000)","2,914","2,914","45","97","147","158","195","539","779","483","405","65","1","1,492","1,492","29","45","85","89","108","305","443","262","115","11","0","1,422","1,422","16","52","62","69","87","234","336","221","290","54","1"
"전라남도 장흥군 (4680000000)","34,201","34,201","1,264","2,293","2,298","2,214","3,289","5,558","7,194","5,374","3,857","849","11","16,849","16,849","642","1,205","1,301","1,204","1,807","3,093","3,704","2,468","1,255","167","3","17,352","17,352","622","1,088","997","1,010","1,482","2,465","3,490","2,906","2,602","682","8"
"전라남도 장흥군 장흥읍(4680025000)","14,642","14,642","891","1,492","1,335","1,405","1,895","2,488","2,436","1,588","900","209","3","7,168","7,168","456","767","722","737","950","1,298","1,176","701","318","43","0","7,474","7,474","435","725","613","668","945","1,190","1,260","887","582","166","3"
"전라남도 장흥군 관산읍(4680025300)","4,355","4,355","92","208","224","182","324","637","1,055","884","602","145","2","2,127","2,127","49","119","138","108","192","353","544","412","188","23","1","2,228","2,228","43","89","86","74","132","284","511","472","414","122","1"
"전라남도 장흥군 대덕읍(4680025600)","2,894","2,894","69","135","150","124","215","466","699","546","418","72","0","1,426","1,426","29","70","88","69","126","279","376","242","134","13","0","1,468","1,468","40","65","62","55","89","187","323","304","284","59","0"
"전라남도 장흥군 용산면(4680031000)","2,080","2,080","50","82","86","99","157","295","505","413","329","63","1","1,042","1,042","27","43","57","54","110","183","269","199","89","11","0","1,038","1,038","23","39","29","45","47","112","236","214","240","52","1"
"전라남도 장흥군 안양면(4680032000)","2,576","2,576","52","97","105","129","211","421","629","510","327","93","2","1,292","1,292","29","53","57","70","129","247","339","244","103","21","0","1,284","1,284","23","44","48","59","82","174","290","266","224","72","2"
"전라남도 장흥군 장동면(4680033000)","1,098","1,098","14","24","46","50","63","155","281","227","193","44","1","537","537","4","14","26","28","42","93","145","108","67","9","1","561","561","10","10","20","22","21","62","136","119","126","35","0"
"전라남도 장흥군 장평면(4680034000)","1,908","1,908","33","62","106","70","111","325","446","331","354","69","1","947","947","16","33","67","44","69","188","251","168","101","10","0","961","961","17","29","39","26","42","137","195","163","253","59","1"
"전라남도 장흥군 유치면(4680035000)","914","914","3","13","41","31","35","176","284","164","142","25","0","457","457","1","5","25","17","26","105","147","78","47","6","0","457","457","2","8","16","14","9","71","137","86","95","19","0"
"전라남도 장흥군 부산면(4680036000)","1,315","1,315","20","47","63","31","92","233","286","228","250","64","1","658","658","11","26","36","19","52","142","168","112","78","13","1","657","657","9","21","27","12","40","91","118","116","172","51","0"
"전라남도 장흥군 회진면(4680037000)","2,419","2,419","40","133","142","93","186","362","573","483","342","65","0","1,195","1,195","20","75","85","58","111","205","289","204","130","18","0","1,224","1,224","20","58","57","35","75","157","284","279","212","47","0"
"전라남도 강진군 (4681000000)","31,799","31,799","1,373","2,099","2,136","2,138","2,960","4,951","6,812","4,984","3,628","701","17","15,601","15,601","668","1,087","1,206","1,151","1,590","2,734","3,524","2,307","1,199","133","2","16,198","16,198","705","1,012","930","987","1,370","2,217","3,288","2,677","2,429","568","15"
"전라남도 강진군 강진읍(4681025000)","12,490","12,490","746","1,177","1,135","1,084","1,506","2,030","2,264","1,494","893","156","5","5,988","5,988","351","599","600","562","736","1,034","1,100","672","304","30","0","6,502","6,502","395","578","535","522","770","996","1,164","822","589","126","5"
"전라남도 강진군 군동면(4681031000)","4,667","4,667","297","340","348","429","446","717","941","597","447","102","3","2,328","2,328","156","189","209","227","234","373","506","280","143","11","0","2,339","2,339","141","151","139","202","212","344","435","317","304","91","3"
"전라남도 강진군 칠량면(4681032000)","1,998","1,998","41","76","93","79","129","307","495","401","321","55","1","1,000","1,000","22","41","57","42","76","188","265","193","103","13","0","998","998","19","35","36","37","53","119","230","208","218","42","1"
"전라남도 강진군 대구면(4681033000)","983","983","21","36","44","37","65","144","236","214","161","21","4","480","480","11","13","24","23","44","91","124","95","51","3","1","503","503","10","23","20","14","21","53","112","119","110","18","3"
"전라남도 강진군 도암면(4681034000)","2,263","2,263","48","83","80","88","136","325","567","487","371","78","0","1,118","1,118","22","38","46","53","89","184","313","236","126","11","0","1,145","1,145","26","45","34","35","47","141","254","251","245","67","0"
"전라남도 강진군 신전면(4681035000)","1,603","1,603","36","76","66","49","110","230","426","306","254","47","3","808","808","15","41","43","30","65","141","226","143","91","13","0","795","795","21","35","23","19","45","89","200","163","163","34","3"
"전라남도 강진군 성전면(4681036000)","2,554","2,554","66","96","123","141","177","395","608","500","381","66","1","1,275","1,275","33","52","79","80","110","220","331","239","119","11","1","1,279","1,279","33","44","44","61","67","175","277","261","262","55","0"
"전라남도 강진군 작천면(4681037000)","1,647","1,647","43","61","66","80","92","232","400","334","275","64","0","832","832","27","33","39","50","58","150","215","157","90","13","0","815","815","16","28","27","30","34","82","185","177","185","51","0"
