"행정구역","2024년12월_전체세대","2024년12월_1인세대","2024년12월_2인세대","2024년12월_3인세대","2024년12월_4인세대","2024년12월_5인세대","2024년12월_6인세대","2024년12월_7인세대","2024년12월_8인세대","2024년12월_9인세대","2024년12월_10인이상세대"
"서울특별시 양천구 목1동(1147051000)","10,338","1,671","1,950","3,076","3,029","485","96","21","7","3","0"
"서울특별시 양천구 목2동(1147052000)","13,281","5,600","3,148","2,319","1,724","376","72","27","12","0","3"
"서울특별시 양천구 목3동(1147053000)","10,118","4,358","2,553","1,755","1,157","226","50","11","4","2","2"
"서울특별시 양천구 목4동(1147054000)","9,972","3,358","2,072","2,142","1,895","412","67","18","6","2","0"
"서울특별시 양천구 목5동(1147055000)","13,481","1,782","2,533","3,970","4,348","687","116","28","10","5","2"
"서울특별시 양천구 신월1동(1147056000)","9,884","4,836","2,451","1,499","859","188","41","6","2","1","1"
"서울특별시 양천구 신월2동(1147057000)","8,667","2,804","2,240","1,787","1,405","334","71","17","6","2","1"
"서울특별시 양천구 신월3동(1147058000)","7,613","4,113","1,741","929","604","179","39","3","2","0","3"
"서울특별시 양천구 신월4동(1147059000)","6,813","1,770","1,843","1,609","1,215","293","67","12","4","0","0"
"서울특별시 양천구 신월5동(1147060000)","6,380","2,529","1,645","1,117","810","217","48","8","6","0","0"
"서울특별시 양천구 신월6동(1147061000)","5,363","1,288","1,390","1,364","1,065","219","35","2","0","0","0"
"서울특별시 양천구 신월7동(1147061100)","9,022","3,790","2,615","1,524","862","189","30","10","2","0","0"
"서울특별시 양천구 신정1동(1147062000)","6,928","1,373","1,351","1,840","1,946","334","63","14","6","0","1"
"서울특별시 양천구 신정2동(1147063000)","6,802","1,614","1,362","1,578","1,844","337","45","11","8","0","3"
"서울특별시 양천구 신정3동(1147064000)","19,550","5,524","5,026","4,255","3,698","875","119","36","12","3","2"
"서울특별시 양천구 신정4동(1147065000)","16,368","8,236","3,800","2,342","1,537","356","65","22","6","3","1"
"서울특별시 양천구 신정6동(1147067000)","8,177","1,134","1,787","2,395","2,380","385","69","14","10","2","1"
"서울특별시 양천구 신정7동(1147068000)","11,452","3,438","2,779","2,550","2,203","382","69","17","10","3","1"
"서울특별시 강서구 (1150000000)","273,911","126,940","63,282","43,379","31,669","6,771","1,386","348","98","26","12"
"서울특별시 강서구 염창동(1150051000)","16,672","5,108","3,571","3,872","3,437","562","93","24","4","1","0"
"서울특별시 강서구 등촌제1동(1150052000)","14,397","8,588","2,723","1,728","1,087","219","36","10","5","0","1"
"서울특별시 강서구 등촌제2동(1150053000)","8,587","3,218","2,174","1,658","1,179","266","66","17","7","1","1"
"서울특별시 강서구 등촌제3동(1150053500)","15,132","7,402","3,821","2,117","1,448","265","57","14","6","2","0"
"서울특별시 강서구 화곡제1동(1150054000)","27,908","15,440","6,430","3,494","1,939","446","109","34","11","3","2"
"서울특별시 강서구 화곡제2동(1150055000)","8,156","3,491","2,153","1,363","861","239","31","12","6","0","0"
"서울특별시 강서구 화곡제3동(1150056000)","9,656","3,982","2,418","1,628","1,222","314","68","19","2","3","0"
"서울특별시 강서구 화곡제4동(1150057000)","9,570","4,230","2,554","1,615","918","190","48","11","2","2","0"
"서울특별시 강서구 화곡본동(1150059000)","17,197","8,969","4,007","2,279","1,491","358","67","17","4","3","2"
"서울특별시 강서구 화곡제6동(1150059100)","13,519","7,117","2,852","1,875","1,339","257","54","15","6","2","2"
"서울특별시 강서구 화곡제8동(1150059300)","11,481","5,182","3,131","1,795","1,045","253","54","17","3","1","0"
"서울특별시 강서구 가양제1동(1150060300)","21,064","14,434","2,894","2,019","1,328","301","63","20","2","1","2"
"서울특별시 강서구 가양제2동(1150060400)","7,962","4,747","1,902","801","392","76","30","10","3","1","0"
"서울특별시 강서구 가양제3동(1150060500)","7,643","3,803","2,281","1,017","442","78","15","7","0","0","0"
"서울특별시 강서구 발산제1동(1150061100)","13,573","3,375","3,449","3,045","2,937","632","107","25","3","0","0"
"서울특별시 강서구 우장산동(1150061500)","16,813","4,446","3,822","3,945","3,730","699","125","34","8","4","0"
"서울특별시 강서구 공항동(1150062000)","13,929","6,133","3,114","2,332","1,789","447","87","23","4","0","0"
"서울특별시 강서구 방화제1동(1150063000)","17,168","5,427","4,240","3,552","3,053","716","151","19","7","2","1"
"서울특별시 강서구 방화제2동(1150064000)","12,352","6,528","2,939","1,552","1,022","232","58","14","6","0","1"
"서울특별시 강서구 방화제3동(1150064100)","11,132","5,320","2,807","1,692","1,010","221","67","6","9","0","0"
"서울특별시 구로구 (1153000000)","183,891","77,660","45,449","31,967","22,532","4,837","1,084","263","68","16","15"
"서울특별시 구로구 신도림동(1153051000)","14,405","4,080","3,413","3,374","2,903","491","114","20","8","2","0"
"서울특별시 구로구 구로제1동(1153052000)","8,409","2,512","2,137","1,887","1,514","287","54","12","3","2","1"
"서울특별시 구로구 구로제2동(1153053000)","12,110","6,426","2,931","1,572","877","231","56","12","1","2","2"
"서울특별시 구로구 구로제3동(1153054000)","13,562","8,412","2,492","1,431","952","211","47","13","2","1","1"
"서울특별시 구로구 구로제4동(1153055000)","10,197","5,476","2,530","1,328","685","137","31","8","2","0","0"
"서울특별시 구로구 구로제5동(1153056000)","15,734","8,598","3,261","2,138","1,353","289","70","20","4","0","1"
"서울특별시 구로구 가리봉동(1153059500)","6,025","4,387","997","399","199","32","6","4","0","0","1"
"서울특별시 구로구 고척제1동(1153072000)","11,663","3,974","3,221","2,343","1,714","321","69","13","5","1","2"
"서울특별시 구로구 고척제2동(1153073000)","11,403","4,177","3,034","2,157","1,598","337","79","18","1","1","1"
"서울특별시 구로구 개봉제1동(1153074000)","15,119","5,654","4,104","2,944","1,875","414","94","25","7","1","1"
"서울특별시 구로구 개봉제2동(1153075000)","12,181","3,488","3,549","2,771","1,797","418","107","36","10","4","1"
"서울특별시 구로구 개봉제3동(1153076000)","8,632","2,888","2,605","1,747","1,084","241","50","13","3","1","0"
"서울특별시 구로구 오류제1동(1153077000)","12,830","7,417","2,659","1,547","935","209","40","16","6","0","1"
"서울특별시 구로구 오류제2동(1153078000)","15,390","5,032","4,245","2,945","2,390","601","139","28","6","1","3"
"서울특별시 구로구 수궁동(1153079000)","9,988","3,471","2,895","1,915","1,279","322","83","15","8","0","0"
"서울특별시 구로구 항동(1153080000)","6,243","1,668","1,376","1,469","1,377","296","45","10","2","0","0"
"서울특별시 금천구 (1154500000)","121,075","64,321","26,958","16,376","10,384","2,353","488","143","30","13","9"
"서울특별시 금천구 가산동(1154551000)","18,421","14,518","2,260","947","541","114","31","6","3","0","1"
"서울특별시 금천구 독산제1동(1154561000)","26,004","14,703","5,155","3,269","2,250","490","98","28","3","5","3"
"서울특별시 금천구 독산제2동(1154562000)","9,331","4,681","2,386","1,292","761","164","37","6","4","0","0"
"서울특별시 금천구 독산제3동(1154563000)","12,683","6,786","2,997","1,726","914","207","37","13","3","0","0"
"서울특별시 금천구 독산제4동(1154564000)","7,475","3,745","1,829","1,096","614","152","32","3","3","1","0"
"서울특별시 금천구 시흥제1동(1154567000)","16,417","8,167","3,820","2,430","1,550","355","65","23","2","3","2"
"서울특별시 금천구 시흥제2동(1154568000)","8,152","2,298","2,223","1,735","1,431","342","85","29","5","3","1"
"서울특별시 금천구 시흥제3동(1154569000)","4,673","1,696","1,376","898","547","123","23","9","1","0","0"
"서울특별시 금천구 시흥제4동(1154570000)","8,880","3,493","2,539","1,573","994","215","47","14","4","1","0"
"서울특별시 금천구 시흥제5동(1154571000)","9,039","4,234","2,373","1,410","782","191","33","12","2","0","2"
"서울특별시 영등포구 (1156000000)","192,199","97,361","40,878","28,540","20,067","4,121","906","223","72","16","15"
"서울특별시 영등포구 영등포본동(1156051500)","10,334","5,033","2,248","1,637","1,127","225","53","8","1","0","2"
"서울특별시 영등포구 영등포동(1156053500)","22,442","17,249","2,811","1,368","822","153","33","3","2","1","0"
"서울특별시 영등포구 여의동(1156054000)","14,151","4,572","3,466","3,048","2,368","492","140","45","13","6","1"
"서울특별시 영등포구 당산제1동(1156055000)","11,866","6,663","2,583","1,468","899","189","41","17","6","0","0"
"서울특별시 영등포구 당산제2동(1156056000)","18,852","10,144","3,291","2,747","2,085","450","95","27","10","1","2"
"서울특별시 영등포구 도림동(1156058500)","9,817","5,434","2,182","1,259","730","156","45","9","2","0","0"
"서울특별시 영등포구 문래동(1156060500)","13,017","4,050","3,143","2,908","2,320","457","102","24","11","1","1"
"서울특별시 영등포구 양평제1동(1156061000)","10,042","5,574","2,086","1,355","810","170","35","7","3","2","0"
"서울특별시 영등포구 양평제2동(1156062000)","11,337","5,404","2,487","1,807","1,362","211","55","9","1","1","0"
"서울특별시 영등포구 신길제1동(1156063000)","11,614","7,464","2,050","1,128","766","169","30","5","1","1","0"
"서울특별시 영등포구 신길제3동(1156065000)","7,609","3,204","1,892","1,358","936","177","36","5","1","0","0"
"서울특별시 영등포구 신길제4동(1156066000)","5,683","2,415","1,369","1,036","697","128","29","5","3","1","0"
"서울특별시 영등포구 신길제5동(1156067000)","4,445","1,838","1,121","777","551","129","16","8","2","0","3"
"서울특별시 영등포구 신길제6동(1156068000)","9,138","4,499","2,125","1,313","934","206","41","10","7","0","3"
"서울특별시 영등포구 신길제7동(1156069000)","7,876","2,238","1,936","1,769","1,538","326","50","15","3","1","0"
"서울특별시 영등포구 대림제1동(1156070000)","6,853","3,206","1,764","1,030","677","139","26","9","1","0","1"
"서울특별시 영등포구 대림제2동(1156071000)","6,872","4,025","1,613","745","365","86","28","6","3","1","0"
"서울특별시 영등포구 대림제3동(1156072000)","10,251","4,349","2,711","1,787","1,080","258","51","11","2","0","2"
"서울특별시 동작구 (1159000000)","186,950","90,069","39,984","29,548","21,553","4,488","966","240","63","20","19"
"서울특별시 동작구 노량진제1동(1159051000)","17,696","9,842","3,510","2,273","1,589","363","84","23","8","2","2"
"서울특별시 동작구 노량진제2동(1159052000)","5,637","4,165","856","361","193","48","10","4","0","0","0"
"서울특별시 동작구 상도제1동(1159053000)","22,760","11,959","4,337","3,364","2,517","465","81","24","8","2","3"
"서울특별시 동작구 상도제2동(1159054000)","12,454","5,085","2,774","2,329","1,829","338","83","9","4","1","2"
"서울특별시 동작구 상도제3동(1159055000)","12,182","6,087","2,748","1,836","1,167","255","67","17","2","2","1"
"서울특별시 동작구 상도제4동(1159056000)","14,760","7,169","3,415","2,307","1,477","313","61","13","1","1","3"
"서울특별시 동작구 흑석동(1159060500)","12,969","4,603","2,961","2,779","2,077","423","94","23","5","3","1"
"서울특별시 동작구 사당제1동(1159062000)","13,933","9,022","2,610","1,351","760","147","30","8","2","2","1"
"서울특별시 동작구 사당제2동(1159063000)","12,508","4,580","3,298","2,470","1,666","376","96","16","6","0","0"
"서울특별시 동작구 사당제3동(1159064000)","10,375","3,824","2,560","2,063","1,512","291","89","27","6","2","1"
"서울특별시 동작구 사당제4동(1159065000)","7,327","3,847","1,651","1,000","656","133","25","10","5","0","0"
"서울특별시 동작구 사당제5동(1159065100)","6,715","2,850","1,636","1,210","830","155","26","7","0","0","1"
"서울특별시 동작구 대방동(1159066000)","16,526","7,635","3,209","2,672","2,362","510","96","29","7","3","3"
"서울특별시 동작구 신대방제1동(1159067000)","10,454","4,310","2,249","1,866","1,583","362","65","13","3","2","1"
"서울특별시 동작구 신대방제2동(1159068000)","10,654","5,091","2,170","1,667","1,335","309","59","17","6","0","0"
"서울특별시 관악구 (1162000000)","285,963","180,426","51,565","29,091","19,271","4,310","978","229","62","22","9"
"서울특별시 관악구 보라매동(1162052500)","12,977","7,295","2,806","1,555","998","244","55","18","2","3","1"
"서울특별시 관악구 청림동(1162054500)","6,392","2,147","1,750","1,365","909","174","35","8","3","1","0"
"서울특별시 관악구 성현동(1162056500)","12,200","4,363","3,036","2,389","1,897","406","79","17","8","5","0"
"서울특별시 관악구 행운동(1162057500)","18,256","12,374","3,002","1,575","1,021","224","48","9","2","1","0"
"서울특별시 관악구 낙성대동(1162058500)","12,229","9,320","1,528","722","493","120","36","8","1","1","0"
"서울특별시 관악구 청룡동(1162059500)","24,412","18,005","3,248","1,675","1,177","235","55","11","5","1","0"
"서울특별시 관악구 은천동(1162060500)","16,060","7,814","3,612","2,363","1,768","388","85","27","2","1","0"
"서울특별시 관악구 중앙동(1162061500)","10,360","7,567","1,535","696","432","97","24","6","1","1","1"
"서울특별시 관악구 인헌동(1162062500)","14,708","9,016","2,826","1,526","1,035","238","45","16","4","1","1"
"서울특별시 관악구 남현동(1162063000)","9,910","5,807","1,954","1,162","765","159","44","14","3","1","1"
"서울특별시 관악구 서원동(1162064500)","15,372","10,838","2,592","1,104","642","139","44","9","3","0","1"
"서울특별시 관악구 신원동(1162065500)","11,305","7,683","2,043","894","547","96","38","3","1","0","0"
"서울특별시 관악구 서림동(1162066500)","15,259","10,695","2,428","1,196","710","175","39","9","5","2","0"
"서울특별시 관악구 신사동(1162068500)","14,634","10,279","2,303","1,171","685","151","38","6","1","0","0"
"서울특별시 관악구 신림동(1162069500)","19,187","16,596","1,809","465","244","57","14","1","1","0","0"
"서울특별시 관악구 난향동(1162071500)","6,172","1,994","1,646","1,218","1,004","234","53","14","6","2","1"
"서울특별시 관악구 조원동(1162072500)","12,347","8,097","2,293","1,115","679","128","30","2","2","0","1"
"서울특별시 관악구 대학동(1162073500)","17,736","13,907","1,998","1,073","572","153","28","5","0","0","0"
"서울특별시 관악구 삼성동(1162074500)","9,558","4,114","2,597","1,574","967","243","49","8","3","2","1"
"서울특별시 관악구 미성동(1162076500)","14,085","6,318","3,379","2,345","1,539","402","74","23","4","0","1"
"서울특별시 관악구 난곡동(1162077500)","12,804","6,197","3,180","1,908","1,187","247","65","15","5","0","0"
"서울특별시 서초구 (1165000000)","170,681","60,284","36,195","34,079","30,774","6,899","1,777","461","137","47","28"
"서울특별시 서초구 서초1동(1165051000)","9,518","4,422","1,855","1,523","1,300","284","96","23","15","0","0"
"서울특별시 서초구 서초2동(1165052000)","11,404","5,108","2,124","1,997","1,699","350","90","26","5","3","2"
"서울특별시 서초구 서초3동(1165053000)","15,411","7,434","3,007","2,337","1,967","463","135","46","13","7","2"
"서울특별시 서초구 서초4동(1165053100)","10,674","2,210","2,024","2,740","2,980","547","119","38","9","4","3"
"서울특별시 서초구 잠원동(1165054000)","10,646","3,410","1,945","2,474","2,261","413","106","26","9","1","1"
"서울특별시 서초구 반포본동(1165055000)","110","54","20","17","16","2","0","1","0","0","0"
"서울특별시 서초구 반포1동(1165056000)","14,621","6,108","2,392","2,668","2,716","566","123","31","10","5","2"
"서울특별시 서초구 반포2동(1165057000)","8,536","980","1,758","2,344","2,615","643","154","26","10","3","3"
"서울특별시 서초구 반포3동(1165058000)","8,261","1,292","1,815","2,321","2,284","420","95","25","7","2","0"
"서울특별시 서초구 반포4동(1165058100)","7,019","1,787","1,615","1,730","1,425","325","105","19","7","4","2"
