"행정구역","2023년12월_계_총세대수","2023년12월_계_연령구간세대수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총세대수","2023년12월_남_연령구간세대수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총세대수","2023년12월_여_연령구간세대수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"광주광역시 서구 금호2동(2914082400)","2,665","2,665","0","8","279","443","434","578","474","274","157","18","0","1,264","1,264","0","4","159","282","277","283","156","74","26","3","0","1,401","1,401","0","4","120","161","157","295","318","200","131","15","0"
"광주광역시 서구 풍암동(2914083000)","5,423","5,423","2","13","789","960","983","1,118","758","461","307","31","1","2,840","2,840","1","8","458","604","647","624","292","127","73","5","1","2,583","2,583","1","5","331","356","336","494","466","334","234","26","0"
"광주광역시 서구 동천동(2914084000)","1,814","1,814","1","9","141","217","285","378","456","225","91","11","0","780","780","0","6","71","138","161","178","143","61","20","2","0","1,034","1,034","1","3","70","79","124","200","313","164","71","9","0"
"광주광역시 남구 (2915500000)","37,089","37,089","4","106","4,938","5,566","4,607","5,765","7,372","4,958","3,249","507","17","17,031","17,031","3","52","2,303","3,344","2,884","3,128","3,060","1,529","644","81","3","20,058","20,058","1","54","2,635","2,222","1,723","2,637","4,312","3,429","2,605","426","14"
"광주광역시 남구 양림동(2915551000)","1,064","1,064","0","5","89","101","115","181","215","186","143","28","1","459","459","0","2","38","60","70","109","89","57","26","8","0","605","605","0","3","51","41","45","72","126","129","117","20","1"
"광주광역시 남구 방림1동(2915552000)","1,174","1,174","0","1","101","161","156","178","247","182","134","13","1","517","517","0","1","45","100","92","103","99","48","26","3","0","657","657","0","0","56","61","64","75","148","134","108","10","1"
"광주광역시 남구 방림2동(2915553000)","1,532","1,532","0","0","114","142","135","231","355","329","191","35","0","617","617","0","0","62","88","81","115","138","93","33","7","0","915","915","0","0","52","54","54","116","217","236","158","28","0"
"광주광역시 남구 봉선1동(2915553700)","3,027","3,027","0","9","452","428","358","474","580","360","300","64","2","1,264","1,264","0","6","198","233","208","244","229","77","57","11","1","1,763","1,763","0","3","254","195","150","230","351","283","243","53","1"
"광주광역시 남구 봉선2동(2915553800)","1,891","1,891","0","10","135","252","243","276","449","274","217","34","1","643","643","0","6","68","132","112","105","120","61","35","4","0","1,248","1,248","0","4","67","120","131","171","329","213","182","30","1"
"광주광역시 남구 사직동(2915554500)","1,611","1,611","0","3","204","211","182","259","331","219","181","20","1","877","877","0","2","103","130","131","184","185","86","51","5","0","734","734","0","1","101","81","51","75","146","133","130","15","1"
"광주광역시 남구 월산동(2915560500)","2,176","2,176","2","2","157","277","304","366","445","335","242","44","2","1,081","1,081","1","1","80","172","225","229","224","93","50","6","0","1,095","1,095","1","1","77","105","79","137","221","242","192","38","2"
"광주광역시 남구 월산4동(2915563000)","2,719","2,719","1","4","411","390","356","473","538","340","180","24","2","1,431","1,431","1","1","176","246","254","320","270","117","42","4","0","1,288","1,288","0","3","235","144","102","153","268","223","138","20","2"
"광주광역시 남구 월산5동(2915564000)","1,888","1,888","0","6","253","244","217","331","411","254","144","28","0","907","907","0","2","115","139","161","194","182","85","22","7","0","981","981","0","4","138","105","56","137","229","169","122","21","0"
"광주광역시 남구 백운1동(2915567000)","1,620","1,620","0","1","149","168","176","279","382","275","161","28","1","642","642","0","0","68","106","98","135","142","65","25","3","0","978","978","0","1","81","62","78","144","240","210","136","25","1"
"광주광역시 남구 백운2동(2915568000)","1,856","1,856","0","7","396","330","232","294","281","179","116","21","0","951","951","0","2","163","212","158","174","140","67","32","3","0","905","905","0","5","233","118","74","120","141","112","84","18","0"
"광주광역시 남구 주월1동(2915569000)","3,593","3,593","0","9","475","590","483","562","735","458","246","35","0","1,651","1,651","0","2","226","333","307","285","292","155","47","4","0","1,942","1,942","0","7","249","257","176","277","443","303","199","31","0"
"광주광역시 남구 주월2동(2915570000)","1,832","1,832","0","4","198","226","246","323","410","253","149","20","3","919","919","0","1","107","141","166","184","178","106","30","5","1","913","913","0","3","91","85","80","139","232","147","119","15","2"
"광주광역시 남구 진월동(2915570500)","3,376","3,376","1","28","602","439","395","482","621","466","303","39","0","1,416","1,416","1","16","315","264","228","213","196","112","67","4","0","1,960","1,960","0","12","287","175","167","269","425","354","236","35","0"
"광주광역시 남구 효덕동(2915571000)","3,259","3,259","0","11","664","651","375","428","550","388","173","19","0","1,490","1,490","0","7","276","363","206","228","212","155","40","3","0","1,769","1,769","0","4","388","288","169","200","338","233","133","16","0"
"광주광역시 남구 송암동(2915572000)","2,697","2,697","0","5","436","683","443","373","433","202","109","12","1","1,296","1,296","0","3","199","438","256","159","151","69","20","1","0","1,401","1,401","0","2","237","245","187","214","282","133","89","11","1"
"광주광역시 남구 대촌동(2915573000)","1,774","1,774","0","1","102","273","191","255","389","258","260","43","2","870","870","0","0","64","187","131","147","213","83","41","3","1","904","904","0","1","38","86","60","108","176","175","219","40","1"
"광주광역시 북구 (2917000000)","84,929","84,929","17","214","12,884","13,639","11,317","14,503","16,382","9,438","5,703","810","22","42,829","42,829","12","84","6,570","8,660","7,469","8,432","7,348","2,975","1,142","135","2","42,100","42,100","5","130","6,314","4,979","3,848","6,071","9,034","6,463","4,561","675","20"
"광주광역시 북구 중흥1동(2917051000)","1,873","1,873","0","1","392","439","243","249","283","171","82","13","0","1,022","1,022","0","1","159","234","177","188","161","80","20","2","0","851","851","0","0","233","205","66","61","122","91","62","11","0"
"광주광역시 북구 중흥2동(2917052000)","2,340","2,340","0","13","737","425","235","278","283","210","144","14","1","1,287","1,287","0","5","385","279","159","197","159","66","32","5","0","1,053","1,053","0","8","352","146","76","81","124","144","112","9","1"
"광주광역시 북구 중흥3동(2917053000)","2,172","2,172","0","13","558","472","328","306","216","165","102","12","0","1,226","1,226","0","3","288","329","215","220","106","37","26","2","0","946","946","0","10","270","143","113","86","110","128","76","10","0"
"광주광역시 북구 중앙동(2917055500)","1,288","1,288","0","1","242","209","177","226","216","124","83","10","0","760","760","0","0","119","128","126","173","128","61","24","1","0","528","528","0","1","123","81","51","53","88","63","59","9","0"
"광주광역시 북구 임동(2917057000)","2,108","2,108","0","2","353","440","268","286","351","245","144","19","0","992","992","0","1","162","239","174","164","140","74","38","0","0","1,116","1,116","0","1","191","201","94","122","211","171","106","19","0"
"광주광역시 북구 신안동(2917058000)","4,553","4,553","0","22","1,010","882","621","702","692","338","260","26","0","2,589","2,589","0","6","491","570","443","494","399","115","67","4","0","1,964","1,964","0","16","519","312","178","208","293","223","193","22","0"
"광주광역시 북구 용봉동(2917059000)","8,094","8,094","0","42","2,795","1,341","877","1,090","1,006","593","316","33","1","4,306","4,306","0","15","1,492","893","612","642","403","169","77","3","0","3,788","3,788","0","27","1,303","448","265","448","603","424","239","30","1"
"광주광역시 북구 운암1동(2917060100)","1,924","1,924","1","4","243","303","252","297","425","251","128","20","0","846","846","0","1","118","178","156","139","142","72","34","6","0","1,078","1,078","1","3","125","125","96","158","283","179","94","14","0"
"광주광역시 북구 운암2동(2917060200)","2,952","2,952","0","5","351","392","412","535","639","354","238","26","0","1,581","1,581","0","2","192","255","282","361","320","108","52","9","0","1,371","1,371","0","3","159","137","130","174","319","246","186","17","0"
"광주광역시 북구 운암3동(2917060300)","1,595","1,595","0","3","127","232","181","228","406","233","152","33","0","646","646","0","0","69","146","107","104","126","68","21","5","0","949","949","0","3","58","86","74","124","280","165","131","28","0"
"광주광역시 북구 동림동(2917061500)","3,536","3,536","0","1","218","634","596","674","753","417","212","30","1","1,629","1,629","0","1","112","393","365","330","266","112","44","5","1","1,907","1,907","0","0","106","241","231","344","487","305","168","25","0"
"광주광역시 북구 우산동(2917062000)","3,753","3,753","0","9","320","494","434","608","873","626","334","54","1","1,774","1,774","0","4","150","317","267","361","409","190","70","5","1","1,979","1,979","0","5","170","177","167","247","464","436","264","49","0"
"광주광역시 북구 풍향동(2917063500)","1,233","1,233","0","4","163","157","155","245","251","150","93","14","1","646","646","0","1","73","101","110","151","134","56","19","1","0","587","587","0","3","90","56","45","94","117","94","74","13","1"
"광주광역시 북구 문화동(2917065000)","4,472","4,472","2","3","400","751","526","730","1,027","625","358","48","2","2,172","2,172","1","2","183","480","339","419","464","210","67","7","0","2,300","2,300","1","1","217","271","187","311","563","415","291","41","2"
"광주광역시 북구 문흥1동(2917065600)","2,316","2,316","0","6","225","336","276","466","547","265","176","19","0","1,056","1,056","0","1","125","218","166","222","221","67","32","4","0","1,260","1,260","0","5","100","118","110","244","326","198","144","15","0"
"광주광역시 북구 문흥2동(2917065700)","3,204","3,204","0","6","654","475","341","450","583","385","265","45","0","1,372","1,372","0","1","323","290","213","224","180","87","41","13","0","1,832","1,832","0","5","331","185","128","226","403","298","224","32","0"
"광주광역시 북구 두암1동(2917066100)","2,039","2,039","0","6","254","237","228","395","464","298","137","20","0","1,014","1,014","0","3","125","147","152","236","221","94","29","7","0","1,025","1,025","0","3","129","90","76","159","243","204","108","13","0"
"광주광역시 북구 두암2동(2917066200)","3,387","3,387","1","12","354","424","418","617","808","466","244","42","1","1,691","1,691","1","4","172","258","296","378","352","164","59","7","0","1,696","1,696","0","8","182","166","122","239","456","302","185","35","1"
"광주광역시 북구 두암3동(2917066300)","4,501","4,501","0","2","268","327","357","778","1,303","871","524","71","0","2,063","2,063","0","1","120","192","227","459","641","314","96","13","0","2,438","2,438","0","1","148","135","130","319","662","557","428","58","0"
"광주광역시 북구 삼각동(2917066600)","2,333","2,333","2","7","300","351","364","514","425","227","124","19","0","1,297","1,297","1","6","173","241","248","322","207","67","27","5","0","1,036","1,036","1","1","127","110","116","192","218","160","97","14","0"
"광주광역시 북구 일곡동(2917066900)","3,425","3,425","0","6","422","582","523","731","574","300","251","35","1","1,501","1,501","0","4","204","347","290","349","187","67","41","12","0","1,924","1,924","0","2","218","235","233","382","387","233","210","23","1"
"광주광역시 북구 매곡동(2917067300)","1,617","1,617","1","6","201","268","214","268","320","169","137","32","1","673","673","1","2","95","162","130","109","110","46","16","2","0","944","944","0","4","106","106","84","159","210","123","121","30","1"
"광주광역시 북구 오치1동(2917067600)","2,802","2,802","2","9","389","432","376","616","545","271","144","17","1","1,529","1,529","1","4","213","273","254","378","286","92","25","3","0","1,273","1,273","1","5","176","159","122","238","259","179","119","14","1"
"광주광역시 북구 오치2동(2917067700)","3,945","3,945","1","4","389","495","412","711","997","521","343","68","4","1,897","1,897","1","1","175","288","280","405","484","192","63","8","0","2,048","2,048","0","3","214","207","132","306","513","329","280","60","4"
"광주광역시 북구 석곡동(2917068500)","683","683","4","5","36","53","54","116","199","112","88","16","0","367","367","4","4","20","34","39","80","124","40","20","2","0","316","316","0","1","16","19","15","36","75","72","68","14","0"
"광주광역시 북구 건국동(2917069500)","2,929","2,929","0","6","384","531","468","551","549","246","175","15","4","1,677","1,677","0","2","227","359","326","352","300","92","19","0","0","1,252","1,252","0","4","157","172","142","199","249","154","156","15","4"
"광주광역시 북구 양산동(2917069600)","6,207","6,207","1","10","752","1,125","1,125","1,162","1,084","549","345","51","3","3,309","3,309","1","4","410","764","779","651","486","148","63","3","0","2,898","2,898","0","6","342","361","346","511","598","401","282","48","3"
"광주광역시 북구 신용동(2917069700)","3,648","3,648","2","6","347","832","856","674","563","256","104","8","0","1,907","1,907","1","5","195","545","537","324","192","87","20","1","0","1,741","1,741","1","1","152","287","319","350","371","169","84","7","0"
"광주광역시 광산구 (2920000000)","64,136","64,136","37","233","10,553","12,355","10,700","11,524","9,600","5,159","3,469","493","13","35,399","35,399","19","96","5,631","8,394","7,349","6,860","4,672","1,705","617","56","0","28,737","28,737","18","137","4,922","3,961","3,351","4,664","4,928","3,454","2,852","437","13"
"광주광역시 광산구 송정1동(2920051500)","1,951","1,951","5","8","288","249","273","372","343","251","146","16","0","1,043","1,043","1","2","183","158","193","235","168","76","24","3","0","908","908","4","6","105","91","80","137","175","175","122","13","0"
"광주광역시 광산구 송정2동(2920052500)","1,727","1,727","1","3","250","298","213","270","309","221","141","21","0","845","845","1","0","113","184","134","169","144","67","30","3","0","882","882","0","3","137","114","79","101","165","154","111","18","0"
"광주광역시 광산구 도산동(2920054000)","2,615","2,615","1","5","305","397","403","494","472","332","195","10","1","1,393","1,393","1","2","180","262","301","296","212","105","33","1","0","1,222","1,222","0","3","125","135","102","198","260","227","162","9","1"
"광주광역시 광산구 신흥동(2920055000)","722","722","0","1","68","100","103","129","146","99","69","6","1","374","374","0","1","31","76","69","84","77","27","8","1","0","348","348","0","0","37","24","34","45","69","72","61","5","1"
"광주광역시 광산구 어룡동(2920056500)","5,208","5,208","2","20","640","940","1,030","978","841","440","258","57","2","3,013","3,013","1","8","390","681","753","579","383","164","49","5","0","2,195","2,195","1","12","250","259","277","399","458","276","209","52","2"
"광주광역시 광산구 우산동(2920058000)","7,372","7,372","3","15","763","1,235","1,031","1,390","1,510","782","556","86","1","3,937","3,937","3","7","370","842","679","832","787","305","106","6","0","3,435","3,435","0","8","393","393","352","558","723","477","450","80","1"
"광주광역시 광산구 월곡1동(2920060000)","1,936","1,936","7","7","225","330","286","438","362","146","116","19","0","1,029","1,029","3","4","119","215","189","250","174","47","23","5","0","907","907","4","3","106","115","97","188","188","99","93","14","0"
"광주광역시 광산구 월곡2동(2920061000)","2,280","2,280","6","14","268","390","353","513","425","181","120","9","1","1,218","1,218","3","9","122","252","258","306","195","50","21","2","0","1,062","1,062","3","5","146","138","95","207","230","131","99","7","1"
"광주광역시 광산구 비아동(2920062000)","1,573","1,573","1","7","114","184","266","419","302","156","104","20","0","927","927","1","4","68","128","184","289","178","57","17","1","0","646","646","0","3","46","56","82","130","124","99","87","19","0"
"광주광역시 광산구 첨단1동(2920062400)","3,360","3,360","0","5","761","995","496","489","376","136","89","13","0","1,814","1,814","0","4","421","652","305","218","156","34","22","2","0","1,546","1,546","0","1","340","343","191","271","220","102","67","11","0"
"광주광역시 광산구 첨단2동(2920062600)","7,883","7,883","2","29","2,127","1,878","1,232","1,268","756","330","228","32","1","4,327","4,327","1","9","1,065","1,236","823","718","353","97","22","3","0","3,556","3,556","1","20","1,062","642","409","550","403","233","206","29","1"
"광주광역시 광산구 신가동(2920063000)","2,141","2,141","1","8","290","419","423","491","287","146","70","6","0","1,264","1,264","1","6","158","305","302","308","131","42","11","0","0","877","877","0","2","132","114","121","183","156","104","59","6","0"
"광주광역시 광산구 운남동(2920063500)","3,926","3,926","1","7","356","611","729","797","622","453","312","38","0","1,793","1,793","0","4","163","392","467","407","212","86","54","8","0","2,133","2,133","1","3","193","219","262","390","410","367","258","30","0"
"광주광역시 광산구 수완동(2920063700)","7,790","7,790","0","31","1,694","1,768","1,549","1,279","862","437","155","15","0","4,210","4,210","0","8","848","1,172","1,010","694","323","119","34","2","0","3,580","3,580","0","23","846","596","539","585","539","318","121","13","0"
"광주광역시 광산구 하남동(2920064000)","4,309","4,309","4","19","934","1,022","853","714","490","180","83","9","1","2,732","2,732","2","6","562","747","617","451","254","70","22","1","0","1,577","1,577","2","13","372","275","236","263","236","110","61","8","1"
"광주광역시 광산구 임곡동(2920065000)","719","719","0","1","25","48","69","118","180","127","124","26","1","383","383","0","1","19","27","52","84","118","57","24","1","0","336","336","0","0","6","21","17","34","62","70","100","25","1"
"광주광역시 광산구 동곡동(2920066000)","510","510","0","1","17","30","46","88","128","87","101","12","0","264","264","0","1","10","22","31","63","91","33","13","0","0","246","246","0","0","7","8","15","25","37","54","88","12","0"
"광주광역시 광산구 평동(2920067000)","1,772","1,772","0","1","191","279","269","304","336","195","172","23","2","1,127","1,127","0","1","137","204","208","229","221","89","34","4","0","645","645","0","0","54","75","61","75","115","106","138","19","2"
"광주광역시 광산구 삼도동(2920068000)","822","822","0","5","36","60","68","125","205","138","149","34","2","422","422","0","4","21","41","40","94","137","59","21","5","0","400","400","0","1","15","19","28","31","68","79","128","29","2"
"광주광역시 광산구 본량동(2920069000)","698","698","1","0","23","39","68","105","163","119","164","16","0","349","349","0","0","11","24","46","81","103","52","30","2","0","349","349","1","0","12","15","22","24","60","67","134","14","0"
"광주광역시 광산구 신창동(2920070000)","4,822","4,822","2","46","1,178","1,083","940","743","485","203","117","25","0","2,935","2,935","1","15","640","774","688","473","255","69","19","1","0","1,887","1,887","1","31","538","309","252","270","230","134","98","24","0"
"대전광역시  (3000000000)","292,285","292,285","83","1,636","65,742","52,875","35,233","43,452","47,350","26,634","16,582","2,630","68","150,707","150,707","50","752","33,422","33,927","22,352","25,173","21,826","9,040","3,658","501","6","141,578","141,578","33","884","32,320","18,948","12,881","18,279","25,524","17,594","12,924","2,129","62"
"대전광역시 동구 (3011000000)","51,154","51,154","8","604","10,029","5,942","5,600","8,211","10,133","6,162","3,882","567","16","26,701","26,701","6","265","5,188","4,008","3,809","5,140","5,074","2,203","895","111","2","24,453","24,453","2","339","4,841","1,934","1,791","3,071","5,059","3,959","2,987","456","14"
