시도,시군구,읍면동,자격,연령구간,수급자수
인천광역시,계양구,계양2동,기초생계급여,30세~34세,23
인천광역시,계양구,계양2동,기초생계급여,35세~39세,26
인천광역시,계양구,계양2동,기초생계급여,40세~44세,42
인천광역시,계양구,계양2동,기초생계급여,45세~49세,78
인천광역시,계양구,계양2동,기초생계급여,50세~54세,113
인천광역시,계양구,계양2동,기초생계급여,55세~59세,125
인천광역시,계양구,계양2동,기초생계급여,60세~64세,123
인천광역시,계양구,계양2동,기초생계급여,65세~69세,107
인천광역시,계양구,계양2동,기초생계급여,70세~74세,86
인천광역시,계양구,계양2동,기초생계급여,75세~79세,91
인천광역시,계양구,계양2동,기초생계급여,80세~84세,82
인천광역시,계양구,계양2동,기초생계급여,85세~89세,45
인천광역시,계양구,계양2동,기초생계급여,90세~94세,13
인천광역시,계양구,계양2동,기초생계급여,95세~99세,6
인천광역시,계양구,계양2동,기초의료급여,5세~9세,3
인천광역시,계양구,계양2동,기초의료급여,10세~14세,9
인천광역시,계양구,계양2동,기초의료급여,15세~19세,18
인천광역시,계양구,계양2동,기초의료급여,20세~24세,14
인천광역시,계양구,계양2동,기초의료급여,25세~29세,4
인천광역시,계양구,계양2동,기초의료급여,30세~34세,2
인천광역시,계양구,계양2동,기초의료급여,35세~39세,2
인천광역시,계양구,계양2동,기초의료급여,40세~44세,8
인천광역시,계양구,계양2동,기초의료급여,45세~49세,13
인천광역시,계양구,계양2동,기초의료급여,50세~54세,12
인천광역시,계양구,계양2동,기초의료급여,55세~59세,22
인천광역시,계양구,계양2동,기초의료급여,60세~64세,20
인천광역시,계양구,계양2동,기초의료급여,65세~69세,14
인천광역시,계양구,계양2동,기초의료급여,70세~74세,9
인천광역시,계양구,계양2동,기초의료급여,75세~79세,5
인천광역시,계양구,계양2동,기초의료급여,80세~84세,6
인천광역시,계양구,계양2동,기초의료급여,85세~89세,1
인천광역시,계양구,계양2동,기초의료급여,90세~94세,1
인천광역시,계양구,계양2동,기초주거급여,0세~4세,9
인천광역시,계양구,계양2동,기초주거급여,5세~9세,34
인천광역시,계양구,계양2동,기초주거급여,10세~14세,52
인천광역시,계양구,계양2동,기초주거급여,15세~19세,55
인천광역시,계양구,계양2동,기초주거급여,20세~24세,44
인천광역시,계양구,계양2동,기초주거급여,25세~29세,12
인천광역시,계양구,계양2동,기초주거급여,30세~34세,16
인천광역시,계양구,계양2동,기초주거급여,35세~39세,18
인천광역시,계양구,계양2동,기초주거급여,40세~44세,33
인천광역시,계양구,계양2동,기초주거급여,45세~49세,68
인천광역시,계양구,계양2동,기초주거급여,50세~54세,58
인천광역시,계양구,계양2동,기초주거급여,55세~59세,49
인천광역시,계양구,계양2동,기초주거급여,60세~64세,52
인천광역시,계양구,계양2동,기초주거급여,65세~69세,45
인천광역시,계양구,계양2동,기초주거급여,70세~74세,54
인천광역시,계양구,계양2동,기초주거급여,75세~79세,57
인천광역시,계양구,계양2동,기초주거급여,80세~84세,53
인천광역시,계양구,계양2동,기초주거급여,85세~89세,37
인천광역시,계양구,계양2동,기초주거급여,90세~94세,15
인천광역시,계양구,계양2동,기초교육급여,5세~9세,11
인천광역시,계양구,계양2동,기초교육급여,10세~14세,43
인천광역시,계양구,계양2동,기초교육급여,15세~19세,52
인천광역시,계양구,계양3동,기초생계급여,0세~4세,12
인천광역시,계양구,계양3동,기초생계급여,5세~9세,33
인천광역시,계양구,계양3동,기초생계급여,10세~14세,34
인천광역시,계양구,계양3동,기초생계급여,15세~19세,55
인천광역시,계양구,계양3동,기초생계급여,20세~24세,40
인천광역시,계양구,계양3동,기초생계급여,25세~29세,16
인천광역시,계양구,계양3동,기초생계급여,30세~34세,7
인천광역시,계양구,계양3동,기초생계급여,35세~39세,18
인천광역시,계양구,계양3동,기초생계급여,40세~44세,40
인천광역시,계양구,계양3동,기초생계급여,45세~49세,60
인천광역시,계양구,계양3동,기초생계급여,50세~54세,66
인천광역시,계양구,계양3동,기초생계급여,55세~59세,61
인천광역시,계양구,계양3동,기초생계급여,60세~64세,62
인천광역시,계양구,계양3동,기초생계급여,65세~69세,60
인천광역시,계양구,계양3동,기초생계급여,70세~74세,41
인천광역시,계양구,계양3동,기초생계급여,75세~79세,39
인천광역시,계양구,계양3동,기초생계급여,80세~84세,38
인천광역시,계양구,계양3동,기초생계급여,85세~89세,17
인천광역시,계양구,계양3동,기초생계급여,90세~94세,6
인천광역시,계양구,계양3동,기초생계급여,95세~99세,1
인천광역시,계양구,계양3동,기초의료급여,0세~4세,6
인천광역시,계양구,계양3동,기초의료급여,5세~9세,13
인천광역시,계양구,계양3동,기초의료급여,10세~14세,20
인천광역시,계양구,계양3동,기초의료급여,15세~19세,14
인천광역시,계양구,계양3동,기초의료급여,20세~24세,18
인천광역시,계양구,계양3동,기초의료급여,25세~29세,8
인천광역시,계양구,계양3동,기초의료급여,30세~34세,6
인천광역시,계양구,계양3동,기초의료급여,35세~39세,8
인천광역시,계양구,계양3동,기초의료급여,40세~44세,10
인천광역시,계양구,계양3동,기초의료급여,45세~49세,22
인천광역시,계양구,계양3동,기초의료급여,50세~54세,23
인천광역시,계양구,계양3동,기초의료급여,55세~59세,11
인천광역시,계양구,계양3동,기초의료급여,60세~64세,7
인천광역시,계양구,계양3동,기초의료급여,65세~69세,9
인천광역시,계양구,계양3동,기초의료급여,70세~74세,8
인천광역시,계양구,계양3동,기초의료급여,75세~79세,4
인천광역시,계양구,계양3동,기초의료급여,80세~84세,3
인천광역시,계양구,계양3동,기초의료급여,85세~89세,1
인천광역시,계양구,계양3동,기초의료급여,95세~99세,1
인천광역시,계양구,계양3동,기초주거급여,0세~4세,19
인천광역시,계양구,계양3동,기초주거급여,5세~9세,47
인천광역시,계양구,계양3동,기초주거급여,10세~14세,67
인천광역시,계양구,계양3동,기초주거급여,15세~19세,58
인천광역시,계양구,계양3동,기초주거급여,20세~24세,28
인천광역시,계양구,계양3동,기초주거급여,25세~29세,10
인천광역시,계양구,계양3동,기초주거급여,30세~34세,15
인천광역시,계양구,계양3동,기초주거급여,35세~39세,36
인천광역시,계양구,계양3동,기초주거급여,40세~44세,63
인천광역시,계양구,계양3동,기초주거급여,45세~49세,40
인천광역시,계양구,계양3동,기초주거급여,50세~54세,34
인천광역시,계양구,계양3동,기초주거급여,55세~59세,27
인천광역시,계양구,계양3동,기초주거급여,60세~64세,46
인천광역시,계양구,계양3동,기초주거급여,65세~69세,42
인천광역시,계양구,계양3동,기초주거급여,70세~74세,48
인천광역시,계양구,계양3동,기초주거급여,75세~79세,50
인천광역시,계양구,계양3동,기초주거급여,80세~84세,46
인천광역시,계양구,계양3동,기초주거급여,85세~89세,27
인천광역시,계양구,계양3동,기초주거급여,90세~94세,10
인천광역시,계양구,계양3동,기초주거급여,95세~99세,5
인천광역시,계양구,계양3동,기초교육급여,5세~9세,11
인천광역시,계양구,계양3동,기초교육급여,10세~14세,24
인천광역시,계양구,계양3동,기초교육급여,15세~19세,27
인천광역시,서구,서구,기초생계급여,10세~14세,12
인천광역시,서구,서구,기초생계급여,15세~19세,17
인천광역시,서구,서구,기초생계급여,20세~24세,3
인천광역시,서구,서구,기초생계급여,25세~29세,2
인천광역시,서구,서구,기초생계급여,30세~34세,2
인천광역시,서구,서구,기초생계급여,35세~39세,7
인천광역시,서구,서구,기초생계급여,40세~44세,22
인천광역시,서구,서구,기초생계급여,45세~49세,29
인천광역시,서구,서구,기초생계급여,50세~54세,55
인천광역시,서구,서구,기초생계급여,55세~59세,108
인천광역시,서구,서구,기초생계급여,60세~64세,131
인천광역시,서구,서구,기초생계급여,65세~69세,95
인천광역시,서구,서구,기초생계급여,70세~74세,76
인천광역시,서구,서구,기초생계급여,75세~79세,70
인천광역시,서구,서구,기초생계급여,80세~84세,91
인천광역시,서구,서구,기초생계급여,85세~89세,108
인천광역시,서구,서구,기초생계급여,90세~94세,47
인천광역시,서구,서구,기초생계급여,95세~99세,17
인천광역시,서구,서구,기초생계급여,100세이상,1
인천광역시,서구,서구,기초의료급여,50세~54세,2
인천광역시,서구,서구,기초의료급여,55세~59세,1
인천광역시,서구,서구,기초의료급여,60세~64세,2
인천광역시,서구,서구,기초의료급여,65세~69세,1
인천광역시,서구,서구,기초의료급여,70세~74세,3
인천광역시,서구,서구,기초의료급여,75세~79세,1
인천광역시,서구,서구,기초의료급여,80세~84세,4
인천광역시,서구,서구,기초의료급여,85세~89세,3
인천광역시,서구,서구,기초의료급여,90세~94세,4
인천광역시,서구,서구,기초주거급여,55세~59세,1
인천광역시,서구,검암경서동,기초생계급여,0세~4세,24
인천광역시,서구,검암경서동,기초생계급여,5세~9세,28
인천광역시,서구,검암경서동,기초생계급여,10세~14세,33
인천광역시,서구,검암경서동,기초생계급여,15세~19세,62
인천광역시,서구,검암경서동,기초생계급여,20세~24세,52
인천광역시,서구,검암경서동,기초생계급여,25세~29세,28
인천광역시,서구,검암경서동,기초생계급여,30세~34세,22
인천광역시,서구,검암경서동,기초생계급여,35세~39세,24
인천광역시,서구,검암경서동,기초생계급여,40세~44세,39
인천광역시,서구,검암경서동,기초생계급여,45세~49세,59
인천광역시,서구,검암경서동,기초생계급여,50세~54세,76
인천광역시,서구,검암경서동,기초생계급여,55세~59세,55
인천광역시,서구,검암경서동,기초생계급여,60세~64세,52
인천광역시,서구,검암경서동,기초생계급여,65세~69세,37
인천광역시,서구,검암경서동,기초생계급여,70세~74세,39
인천광역시,서구,검암경서동,기초생계급여,75세~79세,48
인천광역시,서구,검암경서동,기초생계급여,80세~84세,28
인천광역시,서구,검암경서동,기초생계급여,85세~89세,14
인천광역시,서구,검암경서동,기초생계급여,90세~94세,4
인천광역시,서구,검암경서동,기초생계급여,95세~99세,2
