facility_id,facility_name,district,address,observation_count,source_count,source_datasets,category_details,observation_ids,match_rule
fac_c902178d2364befc,협동조합인천나눔돌봄센터,남동구,"인천광역시 남동구 장승로 17, 3동 201호 (만수동, 창대장터상가)",3,2,incheon_elderly | nhis_ltc,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_425fe86f7e027ae9 | obs_464244a723f189ba | obs_afbc051b36367de0,exact_normalized_district_name_address
fac_c902c200f1d896aa,가정방문요양센터,남동구,"인천광역시 남동구 담방로 105, 702동 104,113호 (만수동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_765fe5c1671ce25a | obs_b1f9c480bf327a37 | obs_e82495273b9ab411 | obs_f09ae8ff6ef6b85e,exact_normalized_district_name_address
fac_c90832d55bdff45f,가재울 노인복지센터,서구,"인천광역시 서구 장고개로 277-1, 2층 (가좌동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_1c30a31a8526ad47 | obs_4ac58715948607b7 | obs_a32b45855ad7861f | obs_a3beda4c9502118e,exact_normalized_district_name_address
fac_c9246d9d14fe7edb,성진재가복지센터,서구,"인천광역시 서구 승학로 244, 610호 (심곡동, 제스트빌)",2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_7847a154a44765b4 | obs_c25955becf3723b2,exact_normalized_district_name_address
fac_c92c351818fafd1a,해찬방문노인복지센터,미추홀구,"인천광역시 미추홀구 주승로 247, 203호 (관교동, 동부아파트상가)",3,3,incheon_elderly | michuhol_elderly | nhis_ltc,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문요양,obs_1d219f4844eeca67 | obs_35addcbd505889c1 | obs_e95891293f46f156,exact_normalized_district_name_address
fac_c97648810f2db44f,백세재가복지센터,남동구,인천광역시 남동구 하촌서로17번길 6 (만수동),4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_0c033a3de6c786be | obs_764d6de02d3c9fce | obs_8f99018798fd284c | obs_c3e3c64aef4614a2,exact_normalized_district_name_address
fac_c978c40596492eb6,충선로재가복지센터,부평구,"인천광역시 부평구 충선로 71, 2층 (부개동)",2,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양,obs_07ef97167fa6e4af | obs_e54f085eee599991,exact_normalized_district_name_address
fac_c9c4e659707889c8,가현산재활요양원,서구,인천광역시 서구 대곡로 411 (대곡동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_061e1e15b3056421 | obs_c52a99788d459366,exact_normalized_district_name_address
fac_c9c5153dd3faae88,주소망실버노인복지센터,부평구,"인천광역시 부평구 마장로 450, 201호 (청천동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_21e9eccec95ef53e | obs_2bd56dd9c761b481,exact_normalized_district_name_address
fac_c9d1f7dfe4cded29,가득채움방문요양센터,부평구,"인천광역시 부평구 배곶북로 10-21 1층 (십정동, 한경빌딩)",2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_1067fdefc4ab49de | obs_90959401a085ff3c,exact_normalized_district_name_address
fac_c9fc46011a0960cc,섬김노인복지센터,서구,"인천광역시 서구 봉오재3로 90, 504호 (가정동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_1a99f0b47236602d | obs_57461ae1484eebeb | obs_b95f351662d88ff6 | obs_f67425fbc1af935f,exact_normalized_district_name_address
fac_ca038a85f717f048,으뜸재가노인복지센터,연수구,"인천광역시 연수구 원인재로 237, 상가동 지하층 3호(연수동, 대우1차아파트)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_1ee404fcc3141cb1 | obs_3faca98154c4f131 | obs_61c6a5d7bc89e769 | obs_985f36387cdebb32,exact_normalized_district_name_address
fac_ca63c701dba68f84,아리아케어 방문요양 미추홀 주안센터,미추홀구,인천광역시 미추홀구 한나루로586번길 80 (주안동),5,3,incheon_elderly | michuhol_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_0fd197e0408eb2d3 | obs_64208554c17d8c22 | obs_93bfa07af53b2b64 | obs_abd81b3e84a498b5 | obs_c9ef46d1f3c73d50,exact_normalized_district_name_address
fac_ca775429f79de509,국민재가노인복지센터,동구,인천광역시 동구 솔빛로85번길 22 (송림동),2,1,incheon_elderly,방문목욕 | 방문요양,obs_73633cab535a69ab | obs_a8f90c996a427334,exact_normalized_district_name_address
fac_cab79aca6aa140b8,연세노인전문요양원,계양구,인천광역시 계양구 새벌로84(효성동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_7bfe3c992704fee7 | obs_a6655b8a243eba62,exact_normalized_district_name_address
fac_cac9ce7aa3ff0d29,늘사랑 주야간보호센터,서구,인천광역시 서구 탁옥로 88 201호 (심곡동),2,2,incheon_elderly | nhis_ltc,재가노인복지시설 주야간보호 | 주야간보호,obs_0aa3a0b00ed82fa5 | obs_966118d8ac53fb8d,exact_normalized_district_name_address
fac_caca71e570ae43dd,예봄요양원,중구,인천광역시 중구 우현로67번길 1-6 (내동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_0f03395148d2e659 | obs_411b3369e9454292,exact_normalized_district_name_address
fac_cad1685d92a8b589,참사랑노인복지센터,부평구,"인천광역시 부평구 세월천로 41, 2층(청천동)",4,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_417faecb5ce996d8 | obs_57ec30c9aa1b75a0 | obs_9469e8e9d286bdb5 | obs_b9c1a9a398cdda84,exact_normalized_district_name_address
fac_caf325ff6bdf6fd6,가인노인복지센터,계양구,"인천광역시 계양구 안산로21번길 9 101호 (계산동, 남강프렌치빌)",2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_324eabe60c84766c | obs_6a4395d2d870bc0e,exact_normalized_district_name_address
fac_cb246b2b41e91947,예손주간보호센터2호점,연수구,"인천광역시 연수구 인천 연수구 청능대로 71 3층, 6층 (청학동, 향기로운빌딩)",2,1,incheon_elderly,방문요양 | 주야간보호,obs_0f54510407dfa2ef | obs_7d802221fdd13702,exact_normalized_district_name_address
fac_cb5401155fe78a05,한가족재활주간보호센터,미추홀구,인천광역시 미추홀구 수봉북로12번길 28 4층 (도화동),2,2,michuhol_elderly | nhis_ltc,재가노인복지시설 | 재가노인복지시설 주야간보호,obs_27f5377378fbc938 | obs_3ffc631e65f940cb,exact_normalized_district_name_address
fac_cbae3de12b082fcc,길벗숭의그룹홈,미추홀구,"인천광역시 미추홀구 장천로 88-1,612동 301호(숭의동)",2,2,incheon_disabled_residential | incheon_welfare,공동생활가정 | 장애인공동생활가정,obs_6901ab7e9248d392 | obs_81e1dd1674dc11c7,exact_normalized_district_name_address
fac_cbd41cca21e33578,효담재가노인복지센터,남동구,"인천광역시 남동구 소래역서로 6-10, 101호 (논현동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_25e842391a09133c | obs_53dac2c0bbc15bd4 | obs_77bbd24692d614d2 | obs_ab010a981129d94d,exact_normalized_district_name_address
fac_cbd8cedff59d1d84,사랑드림주간보호센터,남동구,"인천광역시 남동구 포구로 64-5, 3층 (논현동)",4,2,incheon_elderly | nhis_ltc,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,obs_3d0abc89d19e2756 | obs_903870aea3a1ab1d | obs_91b90a68ebfa5579 | obs_a1619f1f7cf650a3,exact_normalized_district_name_address
fac_cbeca63238a584a0,금빛노인복지센터,남동구,"인천광역시 남동구 호구포로 818 (구월동,퍼스트하임프라자 2층)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_3b5bb60b2a7be5dd | obs_7105fde265a54d93 | obs_8d28cd9fb4681a01 | obs_c3d9f301311a10fd,exact_normalized_district_name_address
fac_cbedac51715d1fb7,이든단기보호센터,중구,"인천광역시 중구 우현로67번길 27-13, 2F(내동)",2,2,incheon_disabled_residential | incheon_welfare,단기시설 | 장애인단기거주시설,obs_0982d57aafe43949 | obs_71654fd524f6e13c,exact_normalized_district_name_address
fac_cc1db0e1e63f862d,현지애요양원,남동구,"인천광역시 남동구 장승로 18, 301호 (만수동)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_27f5cc351aee6ffc | obs_95a40ab2f9464dc2,exact_normalized_district_name_address
fac_cc1fd05c4d8fc9fe,새희망노인복지센터,남동구,인천광역시 남동구 복개서로35번길 17-10 (구월동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_0058f6f3ee99983a | obs_7ee765bc30968c68,exact_normalized_district_name_address
fac_cca3d73b9f0ffd7e,봄날재가복지센터,계양구,인천광역시 계양구 계양문화로 96 401-1호 (용종동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_445eb7e7c1fe1eb1 | obs_8be83639f78739c5,exact_normalized_district_name_address
fac_ccb74e0ebd9e0b51,실버프리인천요양원,남동구,인천광역시 남동구 석정로 473-2 (간석동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_0b019cc243b20917 | obs_681f167c9992556c,exact_normalized_district_name_address
fac_cd287b35d7fd8b2a,사랑의뜰안 노인복지센터,미추홀구,"인천광역시 미추홀구 독배로492번길 5, 2층 (숭의동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_3b6704fa7d6a447e | obs_77d4b1285a1b5de2 | obs_c7e6e86029676199 | obs_ea211a511802c9f5,exact_normalized_district_name_address
fac_cd4ba4848bd98fe9,행복주는주야간보호센터,남동구,"인천광역시 남동구 앵고개로 938, 2층 202호 (논현동)",6,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,obs_6e8ee8447c6a8d82 | obs_9be2e98d4d1a55ac | obs_af3422f7ec63017c | obs_b7745a474cbf15f9 | obs_db4b76eac7f26b7f | obs_dee09d23bcbaf6e4,exact_normalized_district_name_address
fac_cd5d4d350858c2ce,더존노인재가복지센타,남동구,인천광역시 남동구 소래역로30번길 58 202호 (논현동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_658fd644b4a8b2c4 | obs_e5be6ee019a6ec35,exact_normalized_district_name_address
fac_cd939bee5b020a70,효녀손재가노인복지센터,부평구,"인천광역시 부평구 충선로 191 1층121호 (부개동, 뉴서울아파트상가)",2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_757c163763747934 | obs_f988ed923de91315,exact_normalized_district_name_address
fac_cda00b0cd84482f5,나은방문요양센터,남동구,"인천광역시 남동구 만수서로 101, 202-1호 (만수동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_267f775256532d93 | obs_548cbf87c5477cae | obs_5eb84e4078691ace | obs_c2c0b1608711d1af,exact_normalized_district_name_address
fac_cdc2d45ba2d58424,송암노인요양원,부평구,인천광역시 부평구 일신로 25 (일신동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_6adaa3ef053ba398 | obs_c2330d2e67d32214,exact_normalized_district_name_address
fac_cdd7fd5588c73580,한가족재활요양원,미추홀구,"인천광역시 미추홀구 수봉북로12번길 28 (도화동, 지하1층~3층)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_0e48adf42f437095 | obs_786f7185af3ef5d1,exact_normalized_district_name_address
fac_ce21bd5ea57ea57a,태양노인주야간보호센터,미추홀구,"인천광역시 미추홀구 독배로 494, 2~3층 (숭의동)",2,2,incheon_elderly | nhis_ltc,재가노인복지시설 주야간보호 | 주야간보호,obs_32d61cc97a2205c5 | obs_f43f969b13d10233,exact_normalized_district_name_address
fac_ce48c06c886f6f85,인천사랑재가복지센터,남동구,"인천광역시 남동구 담방로 29 202호 (만수동, 광명상가)",2,1,nhis_ltc,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_0771f947880beff8 | obs_acd4fe90a2d17531,exact_normalized_district_name_address
fac_ce653ba86cb95d2d,늘돌봄재가노인복지센터,미추홀구,"인천광역시 미추홀구 인하로 406번길 20, 1층(관교동)",6,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 복지용구 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,obs_2358a256d49d704e | obs_33731d7be7d23197 | obs_64f4e9bb66c766ca | obs_b3c4f5f9e76c598c | obs_c08f1fad3aa2cac7 | obs_e400ef97f0b453ca,exact_normalized_district_name_address
fac_ce6722d9480010c2,다정한요양센터,부평구,"인천광역시 부평구 후정로 28-16, 102호 (삼산동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_2d3b11a4bb6013f0 | obs_77df0345312be9b9 | obs_aaf14ab9cdc2c05f | obs_d124fb4aa580f7ce,exact_normalized_district_name_address
fac_ce69762c25361cd4,이삭실버재가복지센터,계양구,"인천광역시 계양구 경명대로 1142번길 3, 101-104(계산동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_2af035b1b3117bea | obs_747c86cae1568388,exact_normalized_district_name_address
fac_ce73f86094b19f05,화도엔젤재가노인복지센터,강화군,"인천광역시 강화군 화도면 마니산로 716, 1동 1층",3,1,incheon_elderly,방문간호 | 방문목욕 | 방문요양,obs_8af616100c891441 | obs_c86ed3dd5352ad92 | obs_fe94cf8efd6cc181,exact_normalized_district_name_address
fac_ce98445d93504a5b,(주)웰더스 스마트케어,계양구,"인천광역시 계양구 벌말로 539, 1층 (상야동)",2,2,incheon_elderly | nhis_ltc,복지용구 | 재가노인복지시설 복지용구,obs_9f0402936100ca1e | obs_d4d7d458fccab415,exact_normalized_district_name_address
fac_ced18348ec05b79d,사랑누림요양원,부평구,"인천광역시 부평구 부평문화로 197, 2층 (부개동, 채원빌딩)",2,2,incheon_elderly | nhis_ltc,노인요양공동생활가정,obs_6c969fcbb71f8af4 | obs_f2986ae9a793bbf9,exact_normalized_district_name_address
fac_cef8b1def804d1c9,풍성한노인복지센터,남동구,"인천광역시 남동구 구월로 129, 503호 (간석동)",2,1,incheon_elderly,방문목욕 | 방문요양,obs_46b416ae83472454 | obs_9836995e4cebe626,exact_normalized_district_name_address
fac_cf057218f1f8750c,가천재가센터,남동구,인천광역시 남동구 구월로131번길 20 2층201호 (간석동),2,1,nhis_ltc,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,obs_4fab07a8d6aa89f0 | obs_7076dde00568906a,exact_normalized_district_name_address
fac_cf4bd951a1c0b80a,신기의료기 인천만수점,남동구,"인천광역시 남동구 인주대로 847, 1층 (만수동)",2,2,incheon_elderly | nhis_ltc,복지용구 | 재가노인복지시설 복지용구,obs_f206a4b23b12c205 | obs_f41336c39f1b7ccb,exact_normalized_district_name_address
fac_cf7a9ef8dec40cc4,참조은재가노인복지센터,서구,"인천광역시 서구 승학로 238, 1층 (심곡동)",4,2,incheon_elderly | nhis_ltc,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,obs_1f508426b06b457d | obs_486d63fe4e5d9c5c | obs_62fff0d15578489c | obs_d611d680f3360801,exact_normalized_district_name_address
fac_cfc6aa37ed9958d0,우리들요양원,중구,인천광역시 중구 우현로90번길 1-6 (인현동),2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_8c13c898b8f73eef | obs_bd873fecec09455c,exact_normalized_district_name_address
fac_cff73b03b75b8c89,자경요양원,부평구,"인천광역시 부평구 체육관로 30, 1001호 (삼산동, 이리옴프라자1)",2,2,incheon_elderly | nhis_ltc,노인요양시설 | 노인요양시설(개정법),obs_667ce2a8c4666960 | obs_8a6410edcc9f3b86,exact_normalized_district_name_address
