reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,households_total,one_person_households,two_person_households,three_person_households,four_person_households,five_person_households,six_person_households,seven_person_households,eight_person_households,nine_person_households,ten_plus_person_households,one_person_household_share_pct,source_file
2023,2023-12,2811062200,인천광역시 중구 영종1동,인천광역시,중구,영종1동,requires_2026_07_01_reform_crosswalk,20885,6199,4611,4589,4263,998,171,38,10,3,3,29.6816,jumin_households_size_202312.csv
2023,2023-12,2811062800,인천광역시 중구 운서동,인천광역시,중구,운서동,requires_2026_07_01_reform_crosswalk,21113,13407,3153,2122,1825,468,90,34,7,5,2,63.5012,jumin_households_size_202312.csv
2023,2023-12,2811063000,인천광역시 중구 용유동,인천광역시,중구,용유동,requires_2026_07_01_reform_crosswalk,2387,1551,573,158,85,16,2,2,0,0,0,64.9770,jumin_households_size_202312.csv
2023,2023-12,2814051000,인천광역시 동구 만석동,인천광역시,동구,만석동,requires_2026_07_01_reform_crosswalk,3113,1345,827,473,366,77,18,5,1,0,1,43.2059,jumin_households_size_202312.csv
2023,2023-12,2814052500,인천광역시 동구 화수1.화평동,인천광역시,동구,화수1.화평동,requires_2026_07_01_reform_crosswalk,2790,1254,775,399,279,72,9,1,0,0,1,44.9462,jumin_households_size_202312.csv
2023,2023-12,2814053000,인천광역시 동구 화수2동,인천광역시,동구,화수2동,requires_2026_07_01_reform_crosswalk,3653,1693,1017,554,290,78,18,3,0,0,0,46.3455,jumin_households_size_202312.csv
2023,2023-12,2814055500,인천광역시 동구 송현1.2동,인천광역시,동구,송현1.2동,requires_2026_07_01_reform_crosswalk,4367,1477,1243,879,613,118,31,4,2,0,0,33.8218,jumin_households_size_202312.csv
2023,2023-12,2814057000,인천광역시 동구 송현3동,인천광역시,동구,송현3동,requires_2026_07_01_reform_crosswalk,1625,853,443,199,99,27,2,2,0,0,0,52.4923,jumin_households_size_202312.csv
2023,2023-12,2814058000,인천광역시 동구 송림1동,인천광역시,동구,송림1동,requires_2026_07_01_reform_crosswalk,2877,941,892,582,322,113,21,5,1,0,0,32.7077,jumin_households_size_202312.csv
2023,2023-12,2814059000,인천광역시 동구 송림2동,인천광역시,동구,송림2동,requires_2026_07_01_reform_crosswalk,884,551,196,82,43,9,1,1,1,0,0,62.3303,jumin_households_size_202312.csv
2023,2023-12,2814060500,인천광역시 동구 송림3.5동,인천광역시,동구,송림3.5동,requires_2026_07_01_reform_crosswalk,2519,930,652,486,352,80,15,2,2,0,0,36.9194,jumin_households_size_202312.csv
2023,2023-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,2515,704,717,590,395,90,17,2,0,0,0,27.9920,jumin_households_size_202312.csv
2023,2023-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,2488,837,668,494,362,97,26,1,2,1,0,33.6415,jumin_households_size_202312.csv
2023,2023-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,1260,662,339,146,82,20,10,0,1,0,0,52.5397,jumin_households_size_202312.csv
2023,2023-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,6682,2860,1784,1114,676,179,57,9,1,2,0,42.8016,jumin_households_size_202312.csv
2023,2023-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,7540,3115,2009,1338,850,190,32,4,2,0,0,41.3130,jumin_households_size_202312.csv
2023,2023-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,7357,3182,1967,1203,764,198,37,6,0,0,0,43.2513,jumin_households_size_202312.csv
2023,2023-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,10835,7087,2059,994,517,135,28,12,2,0,1,65.4084,jumin_households_size_202312.csv
2023,2023-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,9155,3746,2309,1670,1091,280,49,8,2,0,0,40.9175,jumin_households_size_202312.csv
2023,2023-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,4287,2524,1047,426,221,51,13,2,2,0,1,58.8757,jumin_households_size_202312.csv
2023,2023-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,19912,7291,4697,3758,3157,800,170,28,7,3,1,36.6161,jumin_households_size_202312.csv
2023,2023-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,11927,3616,2963,2476,2186,522,127,28,4,4,1,30.3178,jumin_households_size_202312.csv
2023,2023-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,8132,3031,2269,1482,1024,267,43,14,0,2,0,37.2725,jumin_households_size_202312.csv
2023,2023-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,10355,4496,2767,1717,1028,282,48,16,1,0,0,43.4186,jumin_households_size_202312.csv
2023,2023-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,14035,5303,3480,2706,1987,468,74,10,3,0,4,37.7841,jumin_households_size_202312.csv
2023,2023-12,2817762000,인천광역시 미추홀구 주안1동,인천광역시,미추홀구,주안1동,pre_reform_code_preserved_district_not_reorganized,11859,7226,2457,1308,663,162,31,7,3,1,1,60.9326,jumin_households_size_202312.csv
2023,2023-12,2817763000,인천광역시 미추홀구 주안2동,인천광역시,미추홀구,주안2동,pre_reform_code_preserved_district_not_reorganized,10876,4684,3085,1786,1034,224,50,7,3,2,1,43.0673,jumin_households_size_202312.csv
2023,2023-12,2817764000,인천광역시 미추홀구 주안3동,인천광역시,미추홀구,주안3동,pre_reform_code_preserved_district_not_reorganized,6174,2833,1606,958,612,132,29,3,0,1,0,45.8860,jumin_households_size_202312.csv
2023,2023-12,2817765000,인천광역시 미추홀구 주안4동,인천광역시,미추홀구,주안4동,pre_reform_code_preserved_district_not_reorganized,8659,3722,2282,1489,934,188,35,9,0,0,0,42.9842,jumin_households_size_202312.csv
2023,2023-12,2817766000,인천광역시 미추홀구 주안5동,인천광역시,미추홀구,주안5동,pre_reform_code_preserved_district_not_reorganized,10080,4665,2640,1558,965,219,27,2,2,0,2,46.2798,jumin_households_size_202312.csv
2023,2023-12,2817767000,인천광역시 미추홀구 주안6동,인천광역시,미추홀구,주안6동,pre_reform_code_preserved_district_not_reorganized,9984,4266,2452,1667,1240,281,59,14,3,2,0,42.7284,jumin_households_size_202312.csv
2023,2023-12,2817768000,인천광역시 미추홀구 주안7동,인천광역시,미추홀구,주안7동,pre_reform_code_preserved_district_not_reorganized,5867,2647,1624,881,561,113,28,11,2,0,0,45.1168,jumin_households_size_202312.csv
2023,2023-12,2817769000,인천광역시 미추홀구 주안8동,인천광역시,미추홀구,주안8동,pre_reform_code_preserved_district_not_reorganized,8959,3389,2496,1621,1121,270,47,10,4,0,1,37.8279,jumin_households_size_202312.csv
2023,2023-12,2817770000,인천광역시 미추홀구 관교동,인천광역시,미추홀구,관교동,pre_reform_code_preserved_district_not_reorganized,6250,2129,1744,1187,892,230,53,13,1,1,0,34.0640,jumin_households_size_202312.csv
2023,2023-12,2817771000,인천광역시 미추홀구 문학동,인천광역시,미추홀구,문학동,pre_reform_code_preserved_district_not_reorganized,7682,4265,1637,903,637,188,41,5,5,0,1,55.5194,jumin_households_size_202312.csv
2023,2023-12,2818563000,인천광역시 연수구 옥련1동,인천광역시,연수구,옥련1동,pre_reform_code_preserved_district_not_reorganized,7881,2803,2062,1545,1137,286,38,5,3,1,1,35.5666,jumin_households_size_202312.csv
2023,2023-12,2818564000,인천광역시 연수구 옥련2동,인천광역시,연수구,옥련2동,pre_reform_code_preserved_district_not_reorganized,7748,2175,1964,1790,1425,324,54,12,2,0,2,28.0718,jumin_households_size_202312.csv
2023,2023-12,2818575000,인천광역시 연수구 선학동,인천광역시,연수구,선학동,pre_reform_code_preserved_district_not_reorganized,8670,3809,2132,1490,956,216,54,10,3,0,0,43.9331,jumin_households_size_202312.csv
2023,2023-12,2818576100,인천광역시 연수구 연수1동,인천광역시,연수구,연수1동,pre_reform_code_preserved_district_not_reorganized,9026,4687,1875,1274,907,226,39,15,2,0,1,51.9278,jumin_households_size_202312.csv
2023,2023-12,2818576200,인천광역시 연수구 연수2동,인천광역시,연수구,연수2동,pre_reform_code_preserved_district_not_reorganized,9672,4371,2272,1557,1158,255,44,11,2,1,1,45.1923,jumin_households_size_202312.csv
2023,2023-12,2818576300,인천광역시 연수구 연수3동,인천광역시,연수구,연수3동,pre_reform_code_preserved_district_not_reorganized,7195,2977,1845,1299,843,186,31,8,2,4,0,41.3760,jumin_households_size_202312.csv
2023,2023-12,2818576600,인천광역시 연수구 청학동,인천광역시,연수구,청학동,pre_reform_code_preserved_district_not_reorganized,12201,6170,2942,1754,974,270,62,21,5,2,1,50.5696,jumin_households_size_202312.csv
2023,2023-12,2818578000,인천광역시 연수구 동춘1동,인천광역시,연수구,동춘1동,pre_reform_code_preserved_district_not_reorganized,9028,1807,2382,2357,1964,417,77,12,1,4,7,20.0155,jumin_households_size_202312.csv
2023,2023-12,2818579000,인천광역시 연수구 동춘2동,인천광역시,연수구,동춘2동,pre_reform_code_preserved_district_not_reorganized,6859,1666,1849,1708,1340,243,45,6,2,0,0,24.2893,jumin_households_size_202312.csv
2023,2023-12,2818579500,인천광역시 연수구 동춘3동,인천광역시,연수구,동춘3동,pre_reform_code_preserved_district_not_reorganized,5771,630,1205,1585,1769,478,74,26,3,1,0,10.9167,jumin_households_size_202312.csv
2023,2023-12,2818582000,인천광역시 연수구 송도1동,인천광역시,연수구,송도1동,pre_reform_code_preserved_district_not_reorganized,15447,5707,2550,3059,3136,755,171,49,13,5,2,36.9457,jumin_households_size_202312.csv
2023,2023-12,2818583000,인천광역시 연수구 송도2동,인천광역시,연수구,송도2동,pre_reform_code_preserved_district_not_reorganized,12036,1770,2026,3396,3821,848,117,39,9,5,5,14.7059,jumin_households_size_202312.csv
2023,2023-12,2818584000,인천광역시 연수구 송도3동,인천광역시,연수구,송도3동,pre_reform_code_preserved_district_not_reorganized,18962,5654,3479,4572,4297,803,106,32,9,6,4,29.8175,jumin_households_size_202312.csv
2023,2023-12,2818585000,인천광역시 연수구 송도4동,인천광역시,연수구,송도4동,pre_reform_code_preserved_district_not_reorganized,12033,2740,2266,3174,3176,575,82,14,5,0,1,22.7707,jumin_households_size_202312.csv
2023,2023-12,2818586000,인천광역시 연수구 송도5동,인천광역시,연수구,송도5동,pre_reform_code_preserved_district_not_reorganized,17376,3850,4043,4690,3959,710,89,25,8,1,1,22.1570,jumin_households_size_202312.csv
2023,2023-12,2820051000,인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,pre_reform_code_preserved_district_not_reorganized,13941,5394,3272,2552,2118,518,69,12,4,1,1,38.6916,jumin_households_size_202312.csv
2023,2023-12,2820052000,인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,pre_reform_code_preserved_district_not_reorganized,13221,2939,3109,3288,3018,701,128,29,6,1,2,22.2298,jumin_households_size_202312.csv
2023,2023-12,2820052100,인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,pre_reform_code_preserved_district_not_reorganized,17365,10858,3301,1797,1096,243,55,12,2,1,0,62.5281,jumin_households_size_202312.csv
2023,2023-12,2820052200,인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,pre_reform_code_preserved_district_not_reorganized,7560,4110,1850,916,519,130,25,8,2,0,0,54.3651,jumin_households_size_202312.csv
2023,2023-12,2820053000,인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,pre_reform_code_preserved_district_not_reorganized,8505,3945,2148,1319,833,209,39,11,0,0,1,46.3845,jumin_households_size_202312.csv
2023,2023-12,2820054000,인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,pre_reform_code_preserved_district_not_reorganized,9123,3422,2128,1762,1361,345,80,19,2,4,0,37.5096,jumin_households_size_202312.csv
2023,2023-12,2820055000,인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,pre_reform_code_preserved_district_not_reorganized,12717,5575,3333,2103,1310,308,64,18,4,1,1,43.8390,jumin_households_size_202312.csv
2023,2023-12,2820055100,인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,pre_reform_code_preserved_district_not_reorganized,13449,5678,3377,2369,1575,353,74,16,4,3,0,42.2188,jumin_households_size_202312.csv
2023,2023-12,2820056000,인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,pre_reform_code_preserved_district_not_reorganized,8760,4551,2241,1170,633,131,26,5,2,1,0,51.9521,jumin_households_size_202312.csv
2023,2023-12,2820057000,인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,pre_reform_code_preserved_district_not_reorganized,9624,2963,2646,1955,1571,393,72,17,5,2,0,30.7876,jumin_households_size_202312.csv
2023,2023-12,2820058000,인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,pre_reform_code_preserved_district_not_reorganized,7162,2373,1968,1436,1052,265,56,9,1,1,1,33.1332,jumin_households_size_202312.csv
2023,2023-12,2820058100,인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,pre_reform_code_preserved_district_not_reorganized,8817,3193,2509,1688,1185,197,34,9,2,0,0,36.2141,jumin_households_size_202312.csv
2023,2023-12,2820058200,인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,pre_reform_code_preserved_district_not_reorganized,7531,3522,2049,1146,610,156,38,7,2,0,1,46.7667,jumin_households_size_202312.csv
2023,2023-12,2820058300,인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,pre_reform_code_preserved_district_not_reorganized,10066,3591,2721,1914,1422,322,74,16,4,0,2,35.6745,jumin_households_size_202312.csv
2023,2023-12,2820065000,인천광역시 남동구 장수서창동,인천광역시,남동구,장수서창동,pre_reform_code_preserved_district_not_reorganized,7840,2365,2162,1567,1274,380,60,24,8,0,0,30.1658,jumin_households_size_202312.csv
2023,2023-12,2820065500,인천광역시 남동구 서창2동,인천광역시,남동구,서창2동,pre_reform_code_preserved_district_not_reorganized,15555,4949,3542,3181,3130,625,101,20,6,1,0,31.8161,jumin_households_size_202312.csv
2023,2023-12,2820066000,인천광역시 남동구 남촌도림동,인천광역시,남동구,남촌도림동,pre_reform_code_preserved_district_not_reorganized,9267,3575,2535,1653,1135,305,51,11,0,2,0,38.5777,jumin_households_size_202312.csv
2023,2023-12,2820069000,인천광역시 남동구 논현1동,인천광역시,남동구,논현1동,pre_reform_code_preserved_district_not_reorganized,13280,4688,3326,2432,2191,492,113,27,6,3,2,35.3012,jumin_households_size_202312.csv
2023,2023-12,2820070000,인천광역시 남동구 논현2동,인천광역시,남동구,논현2동,pre_reform_code_preserved_district_not_reorganized,14980,6361,3887,2365,1807,441,94,18,6,0,1,42.4633,jumin_households_size_202312.csv
2023,2023-12,2820071000,인천광역시 남동구 논현고잔동,인천광역시,남동구,논현고잔동,pre_reform_code_preserved_district_not_reorganized,15505,4365,3336,3373,3521,763,115,21,4,6,1,28.1522,jumin_households_size_202312.csv
2023,2023-12,2823751000,인천광역시 부평구 부평1동,인천광역시,부평구,부평1동,pre_reform_code_preserved_district_not_reorganized,16924,7389,4127,2913,1980,399,80,26,8,2,0,43.6599,jumin_households_size_202312.csv
