reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_age_60_plus_exact,population_age_70_plus_exact,population_age_65_plus_status,households_total,one_person_households,one_person_household_share_pct,one_person_age_source_available,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_65_plus_status,source_population_file,source_households_file,source_one_person_age_file
2022,2022-12,2823764200,인천광역시 부평구 갈산2동,인천광역시,부평구,갈산2동,pre_reform_code_preserved_district_not_reorganized,18179,5620,2232,not_calculated_source_aggregates_ages_60_to_69,8137,3089,37.9624,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823764600,인천광역시 부평구 삼산1동,인천광역시,부평구,삼산1동,pre_reform_code_preserved_district_not_reorganized,32424,8119,3318,not_calculated_source_aggregates_ages_60_to_69,13850,4579,33.0614,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823764800,인천광역시 부평구 삼산2동,인천광역시,부평구,삼산2동,pre_reform_code_preserved_district_not_reorganized,28262,5413,2103,not_calculated_source_aggregates_ages_60_to_69,10239,2122,20.7247,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823765000,인천광역시 부평구 부개1동,인천광역시,부평구,부개1동,pre_reform_code_preserved_district_not_reorganized,16562,5510,2364,not_calculated_source_aggregates_ages_60_to_69,8069,3419,42.3720,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823766000,인천광역시 부평구 부개2동,인천광역시,부평구,부개2동,pre_reform_code_preserved_district_not_reorganized,19729,4836,1967,not_calculated_source_aggregates_ages_60_to_69,8391,2723,32.4514,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823766100,인천광역시 부평구 부개3동,인천광역시,부평구,부개3동,pre_reform_code_preserved_district_not_reorganized,29844,6928,2699,not_calculated_source_aggregates_ages_60_to_69,12286,3685,29.9935,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823767000,인천광역시 부평구 일신동,인천광역시,부평구,일신동,pre_reform_code_preserved_district_not_reorganized,12224,3538,1353,not_calculated_source_aggregates_ages_60_to_69,5150,1593,30.9320,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823768000,인천광역시 부평구 십정1동,인천광역시,부평구,십정1동,pre_reform_code_preserved_district_not_reorganized,24294,5586,2298,not_calculated_source_aggregates_ages_60_to_69,11208,4135,36.8933,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2823769000,인천광역시 부평구 십정2동,인천광역시,부평구,십정2동,pre_reform_code_preserved_district_not_reorganized,22202,6989,2881,not_calculated_source_aggregates_ages_60_to_69,11476,5648,49.2158,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824560100,인천광역시 계양구 효성1동,인천광역시,계양구,효성1동,pre_reform_code_preserved_district_not_reorganized,27276,7390,2733,not_calculated_source_aggregates_ages_60_to_69,11746,3843,32.7175,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824560200,인천광역시 계양구 효성2동,인천광역시,계양구,효성2동,pre_reform_code_preserved_district_not_reorganized,28426,7627,2755,not_calculated_source_aggregates_ages_60_to_69,11710,3394,28.9838,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824561100,인천광역시 계양구 계산1동,인천광역시,계양구,계산1동,pre_reform_code_preserved_district_not_reorganized,18771,5660,2152,not_calculated_source_aggregates_ages_60_to_69,9972,5094,51.0830,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824561200,인천광역시 계양구 계산2동,인천광역시,계양구,계산2동,pre_reform_code_preserved_district_not_reorganized,15382,4797,1734,not_calculated_source_aggregates_ages_60_to_69,7841,3777,48.1699,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824561300,인천광역시 계양구 계산3동,인천광역시,계양구,계산3동,pre_reform_code_preserved_district_not_reorganized,18617,4685,1394,not_calculated_source_aggregates_ages_60_to_69,8567,3222,37.6094,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824561400,인천광역시 계양구 계산4동,인천광역시,계양구,계산4동,pre_reform_code_preserved_district_not_reorganized,22804,4514,1358,not_calculated_source_aggregates_ages_60_to_69,9198,3154,34.2901,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824562100,인천광역시 계양구 작전1동,인천광역시,계양구,작전1동,pre_reform_code_preserved_district_not_reorganized,27014,6570,2298,not_calculated_source_aggregates_ages_60_to_69,11144,3274,29.3790,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824562200,인천광역시 계양구 작전2동,인천광역시,계양구,작전2동,pre_reform_code_preserved_district_not_reorganized,19090,5607,2091,not_calculated_source_aggregates_ages_60_to_69,8921,3457,38.7513,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824564000,인천광역시 계양구 작전서운동,인천광역시,계양구,작전서운동,pre_reform_code_preserved_district_not_reorganized,34263,6655,2308,not_calculated_source_aggregates_ages_60_to_69,14090,4375,31.0504,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824571000,인천광역시 계양구 계양1동,인천광역시,계양구,계양1동,pre_reform_code_preserved_district_not_reorganized,20173,5489,2152,not_calculated_source_aggregates_ages_60_to_69,8447,2669,31.5970,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824572000,인천광역시 계양구 계양2동,인천광역시,계양구,계양2동,pre_reform_code_preserved_district_not_reorganized,32164,8692,3533,not_calculated_source_aggregates_ages_60_to_69,15577,6683,42.9030,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2824573000,인천광역시 계양구 계양3동,인천광역시,계양구,계양3동,pre_reform_code_preserved_district_not_reorganized,24876,5020,1896,not_calculated_source_aggregates_ages_60_to_69,9988,2784,27.8734,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826051500,인천광역시 서구 검암경서동,인천광역시,서구,검암경서동,requires_2026_07_01_reform_crosswalk,45339,7526,2791,not_calculated_source_aggregates_ages_60_to_69,20054,7605,37.9226,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826053000,인천광역시 서구 연희동,인천광역시,서구,연희동,requires_2026_07_01_reform_crosswalk,39515,10039,3953,not_calculated_source_aggregates_ages_60_to_69,18878,8154,43.1931,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826053600,인천광역시 서구 청라1동,인천광역시,서구,청라1동,requires_2026_07_01_reform_crosswalk,30883,3341,1105,not_calculated_source_aggregates_ages_60_to_69,11836,3457,29.2075,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826053700,인천광역시 서구 청라2동,인천광역시,서구,청라2동,requires_2026_07_01_reform_crosswalk,48163,6021,1895,not_calculated_source_aggregates_ages_60_to_69,17977,4821,26.8176,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826053900,인천광역시 서구 청라3동,인천광역시,서구,청라3동,requires_2026_07_01_reform_crosswalk,34406,3638,1016,not_calculated_source_aggregates_ages_60_to_69,12691,3316,26.1288,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826054200,인천광역시 서구 가정1동,인천광역시,서구,가정1동,requires_2026_07_01_reform_crosswalk,36195,6621,2337,not_calculated_source_aggregates_ages_60_to_69,15139,5069,33.4831,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826054300,인천광역시 서구 가정2동,인천광역시,서구,가정2동,requires_2026_07_01_reform_crosswalk,6248,1681,465,not_calculated_source_aggregates_ages_60_to_69,2955,1172,39.6616,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826054400,인천광역시 서구 가정3동,인천광역시,서구,가정3동,requires_2026_07_01_reform_crosswalk,9289,2495,830,not_calculated_source_aggregates_ages_60_to_69,4341,1744,40.1751,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826055000,인천광역시 서구 석남1동,인천광역시,서구,석남1동,requires_2026_07_01_reform_crosswalk,21776,6390,2411,not_calculated_source_aggregates_ages_60_to_69,10786,4825,44.7339,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826056000,인천광역시 서구 석남2동,인천광역시,서구,석남2동,requires_2026_07_01_reform_crosswalk,12560,4100,1647,not_calculated_source_aggregates_ages_60_to_69,6058,2504,41.3338,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826056100,인천광역시 서구 석남3동,인천광역시,서구,석남3동,requires_2026_07_01_reform_crosswalk,13477,3904,1532,not_calculated_source_aggregates_ages_60_to_69,6609,2877,43.5315,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826057500,인천광역시 서구 신현원창동,인천광역시,서구,신현원창동,requires_2026_07_01_reform_crosswalk,30703,7455,2500,not_calculated_source_aggregates_ages_60_to_69,12807,4051,31.6311,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826058000,인천광역시 서구 가좌1동,인천광역시,서구,가좌1동,requires_2026_07_01_reform_crosswalk,12778,3488,1389,not_calculated_source_aggregates_ages_60_to_69,6485,2956,45.5821,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826059000,인천광역시 서구 가좌2동,인천광역시,서구,가좌2동,requires_2026_07_01_reform_crosswalk,19421,5150,1891,not_calculated_source_aggregates_ages_60_to_69,7675,1929,25.1336,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826060000,인천광역시 서구 가좌3동,인천광역시,서구,가좌3동,requires_2026_07_01_reform_crosswalk,16390,5269,2114,not_calculated_source_aggregates_ages_60_to_69,8091,3452,42.6647,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826061000,인천광역시 서구 가좌4동,인천광역시,서구,가좌4동,requires_2026_07_01_reform_crosswalk,10133,2936,1113,not_calculated_source_aggregates_ages_60_to_69,4778,1935,40.4981,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826068000,인천광역시 서구 검단동,인천광역시,서구,검단동,requires_2026_07_01_reform_crosswalk,33414,6765,2574,not_calculated_source_aggregates_ages_60_to_69,15144,6115,40.3790,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826069000,인천광역시 서구 불로대곡동,인천광역시,서구,불로대곡동,requires_2026_07_01_reform_crosswalk,23499,4826,2258,not_calculated_source_aggregates_ages_60_to_69,9783,3193,32.6383,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826070000,인천광역시 서구 원당동,인천광역시,서구,원당동,requires_2026_07_01_reform_crosswalk,23428,3679,1685,not_calculated_source_aggregates_ages_60_to_69,9690,3406,35.1496,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826071000,인천광역시 서구 당하동,인천광역시,서구,당하동,requires_2026_07_01_reform_crosswalk,27053,4228,1602,not_calculated_source_aggregates_ages_60_to_69,10714,3113,29.0554,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826072000,인천광역시 서구 오류왕길동,인천광역시,서구,오류왕길동,requires_2026_07_01_reform_crosswalk,25124,5436,2095,not_calculated_source_aggregates_ages_60_to_69,10257,3240,31.5882,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826073000,인천광역시 서구 마전동,인천광역시,서구,마전동,requires_2026_07_01_reform_crosswalk,22218,3904,1631,not_calculated_source_aggregates_ages_60_to_69,8201,2024,24.6799,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2826074000,인천광역시 서구 아라동,인천광역시,서구,아라동,requires_2026_07_01_reform_crosswalk,47001,4174,1219,not_calculated_source_aggregates_ages_60_to_69,17792,4323,24.2974,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
2022,2022-12,2871025000,인천광역시 강화군 강화읍,인천광역시,강화군,강화읍,pre_reform_code_preserved_district_not_reorganized,22669,8177,4168,not_calculated_source_aggregates_ages_60_to_69,10697,4407,41.1985,no,,,source_not_available_before_2023,jumin_population_age_202212.csv,jumin_households_size_202212.csv,
